XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,DIFF_MAG,GAIA_RA,GAIA_DEC,LAST_IDX
1475,31,1474.86682128906,30.7418956756592,0.697775363922119,0.803879797458649,-0.0623150952160358,549.384155273438,959.877380371094,904.479919433594,687.89990234375,427.67578125,132.589447021484,6.27523040771484,132.615051269531,2.31294012069702,6707.83203125,9348.880859375,9734.044921875,0.0122146774083376,0.0103453313931823,0.0101384744048119,15.132448703441,15.2194401259034,15.2325978740793,0.0132651394233108,0.0112350294366479,0.0110103832557797,738197508,1474.87097167969,30.7652416229248,10581.6875,15.1411506782973,0.0105604184791446,9.75325870513916,102.836837768555,254.623852371171,65.5898215026823,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00420150627597771,254.623962402344,65.5898361206055,1
1073,13,1073.10974121094,12.6923904418945,0.710393965244293,0.799692809581757,-0.0665249526500702,873.333557128906,1542.61828613281,1458.64294433594,1113.93627929688,695.754638671875,132.730773925781,6.10559558868408,132.995208740234,2.39963173866272,10703.2158203125,14937.736328125,15599.943359375,0.00966851226985455,0.00818354170769453,0.0080078998580575,14.6251184590444,14.7106272233856,14.7205236926687,0.0105000045150518,0.00888732634484768,0.00869657937437296,746586116,1073.10778808594,12.7154340744019,16858.486328125,14.6354915749037,0.00836564041674137,14.2546548843384,129.81672668457,254.28428211626,65.5934215513039,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00888506009458738,254.284469604492,65.5934066772461,2
1341,38,1341.20068359375,37.6374969482422,0.702572822570801,0.803705453872681,-0.06651621311903,952.610900878906,1691.78369140625,1606.24096679688,1232.81518554688,772.512573242188,132.641906738281,6.23111343383789,132.825469970703,2.55149531364441,12031.70703125,16777.73046875,17524.029296875,0.00911913905292749,0.007721783593297,0.00755550758913159,14.4980860465982,14.5845061644294,14.5942463209593,0.00990338530391455,0.00838585663586855,0.00820528157055378,201326596,1341.20178222656,37.655086517334,18962.1171875,14.5078203331435,0.00788783468306065,16.330207824707,137.680374145508,254.511659231889,65.5955965074412,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.0157967244831171,254.511703491211,65.5955963134766,3
1581,67,1581.18615722656,66.6465301513672,0.711331248283386,0.848928689956665,-0.0720059797167778,448.103454589844,804.192565917969,769.643737792969,597.21630859375,378.203765869141,132.568237304688,6.21262788772583,132.346252441406,2.30609679222107,5687.5302734375,8156.42626953125,8631.90234375,0.0132660334929824,0.0110762193799019,0.0107666468247771,15.3115948382909,15.367589398321,15.3630649404585,0.0144069120287895,0.0120287742465734,0.0116925789043307,201326596,1581.18811035156,66.6584854125977,9016.7265625,15.3149158607924,0.0114407613873482,5.17137336730957,94.9237518310547,254.715660578119,65.5995873586444,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,131143,20,NaN,2460855.28356149,12,-0.0145071888869292,254.715621948242,65.5996704101562,4
1669,93,1668.69116210938,92.5813980102539,0.699322104454041,0.815302848815918,-0.0635567232966423,739.719787597656,1410.34594726562,1361.98327636719,1058.51806640625,667.436767578125,132.599975585938,6.149582862854,132.849029541016,2.67672300338745,10311.265625,14415.69140625,15058.326171875,0.00985132902860641,0.00833086669445038,0.00815107580274343,14.6656242281671,14.7492505039908,14.7588894961924,0.0106985429301858,0.0090473210439086,0.00885206833481789,201326592,1668.69470214844,92.597053527832,16222.7041015625,14.6772300850355,0.00852806493639946,14.3028869628906,127.344245910645,254.791049805358,65.6063287540072,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00837350582532022,254.791030883789,65.6063461303711,5
597,32,596.804626464844,32.3006591796875,0.721639037132263,0.796631157398224,-0.0717675164341927,12444.56640625,22241.419921875,21036.265625,16069.05078125,10053.1044921875,132.890655517578,6.25361585617065,137.465103149414,3.57486200332642,156810.5,218433.8125,228206.609375,0.00252539967186749,0.0021396994125098,0.00209337985143065,11.7104663261313,11.7980395365809,11.8075107048719,0.00274258409626782,0.00232371361926198,0.00227341055870056,201326596,596.806762695312,32.3172721862793,246090.625,11.7247993599379,0.00218921178020537,208.548858642578,496.068939208984,253.883726261628,65.6110275305134,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00787324526757676,253.883697509766,65.6110229492188,7
1458,133,1458.34558105469,133.292938232422,0.6984703540802,0.821624398231506,-0.070885643362999,929.331115722656,1696.58813476562,1621.64709472656,1252.5732421875,788.285278320312,132.646835327148,6.19803619384766,132.919738769531,2.6097240447998,12163.875,17089.73828125,17884.587890625,0.00906954705715179,0.00765101052820683,0.00747899431735277,14.4862242964702,14.5645006681497,14.5721339043176,0.00984952785074711,0.00830899737775326,0.00812218803912401,134217728,1458.34289550781,133.314483642578,19216.26953125,14.4933645378554,0.00783547386527061,14.8640947341919,138.60041809082,254.616250802983,65.62598320371,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.0104548985399244,254.616287231445,65.6259994506836,9
742,85,742.229248046875,84.8933410644531,0.719135940074921,0.804774940013885,-0.0746651962399483,2882.150390625,5096.63720703125,4814.98876953125,3674.41430664062,2295.763671875,132.854156494141,6.2356743812561,133.727478027344,2.52610802650452,35462.34375,49717.63671875,52008.921875,0.00531074358150363,0.00448510516434908,0.0043851830996573,13.324485586121,13.4050630092821,13.4131366227314,0.00576746743172407,0.00487082405015826,0.0047623086720705,134217856,742.227783203125,84.9148864746094,55855.6328125,13.3348705421889,0.00459537096321583,41.0754241943359,236.324783325195,254.009210499169,65.6261911596775,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00945203097125111,254.009185791016,65.6261978149414,10
1025,108,1025.45349121094,108.043518066406,0.708065390586853,0.803385138511658,-0.072887010872364,2039.21594238281,3785.95556640625,3624.49340820312,2795.6103515625,1755.76599121094,132.76188659668,6.09359884262085,133.974060058594,4.11808681488037,27060.455078125,37683.4296875,39355.75390625,0.00608090870082378,0.00515255331993103,0.00504184421151876,13.6180664339474,13.7059631445875,13.7158106596096,0.00660386681556702,0.00559567287564278,0.00547544285655022,134217732,1025.45239257812,108.057662963867,42563.92578125,13.629934514662,0.00526429293677211,36.0247993469238,206.295501708984,254.249521113203,65.6277867829983,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00292118571784539,254.249557495117,65.6277923583984,11
931,105,930.505798339844,105.428604125977,0.721544921398163,0.813774466514587,-0.0799586698412895,7383.7412109375,14161.70703125,13769.119140625,10813.4892578125,6878.5830078125,132.8134765625,6.16227245330811,136.801422119141,3.18333888053894,105923.546875,149043.34375,156166.375,0.00307273073121905,0.00259035034105182,0.00253058155067265,12.1364228880838,12.2130577381576,12.2193624273942,0.00333698559552431,0.0028131203725934,0.00274821161292493,671088644,930.506958007812,105.445625305176,166565.84375,12.1485731255019,0.00266100000590086,108.27205657959,408.117248535156,254.169245301919,65.6290875160179,-0.50442707574634,-0.0569920494887501,-0.000793510538077413,71,20,NaN,2460855.28356149,12,-0.00523221014870237,254.16926574707,65.6290969848633,12
