XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,DIFF_MAG,GAIA_RA,GAIA_DEC,LAST_IDX
1593,37,1592.68933105469,36.7983207702637,0.833036959171295,0.886016488075256,-0.0671304985880852,7466.02001953125,14773.169921875,14518.8505859375,11518.0908203125,7369.962890625,131.834228515625,7.52718257904053,135.608489990234,4.19592714309692,115242.65625,175574.84375,185147.625,0.00294595793820918,0.00238666054792702,0.00232413620688021,12.0614667755325,12.0728603843356,12.0672160416502,0.0031993102747947,0.00259191333316267,0.00252401200123131,201326596,1592.68896484375,36.7940902709961,185255.671875,12.0633188078728,0.0025232071056962,15.4702310562134,430.404632568359,254.274801552906,62.8547535047717,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-7.78770688349644e-05,254.274795532227,62.8547401428223,1
1507,46,1506.89184570312,45.9513778686523,0.845002174377441,0.893605649471283,-0.0733417272567749,505.079620361328,990.698608398438,970.466369628906,765.186279296875,486.241394042969,131.680786132812,7.42963886260986,131.68017578125,2.58782410621643,7513.1826171875,11536.712890625,12131.2998046875,0.0115420110523701,0.00931290071457624,0.00908167939633131,15.0259400434503,15.0288108910548,15.026243058668,0.012534623965621,0.0101138101890683,0.00986270420253277,671088644,1506.88696289062,45.9459037780762,12067.7177734375,15.0286842177239,0.00988896656781435,0.905783176422119,109.819358825684,254.20974676476,62.8599561898916,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.0132638226856689,254.209747314453,62.8600082397461,3
1647,57,1647.00903320312,56.982349395752,0.838294208049774,0.894637525081635,-0.0652746558189392,387.246520996094,752.618408203125,735.7431640625,580.291564941406,370.522338867188,131.930328369141,7.55099248886108,132.472869873047,2.79350352287292,5717.53271484375,8762.162109375,9245.0234375,0.0132340220734477,0.0106877833604813,0.0104046920314431,15.3224782464214,15.3274878871441,15.321241351397,0.0143721476197243,0.0116069326177239,0.0112994955852628,201326596,1646.99365234375,56.9757690429688,9207.486328125,15.3223939726678,0.0113223688676953,0.715901136398315,95.9163208007812,254.317325425378,62.860514563441,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.0143571736610568,254.317367553711,62.860538482666,4
839,17,838.552368164062,17.1471347808838,0.863690912723541,0.918568730354309,-0.0667366683483124,388.285034179688,821.506652832031,828.309204101562,671.065124511719,432.551971435547,131.380966186523,7.15704917907715,131.440521240234,2.72888994216919,6430.9833984375,10100.3818359375,10633.8779296875,0.0124770700931549,0.00995385088026524,0.00970076955854893,15.1948064278763,15.1731716196935,15.1692822193018,0.013550098054111,0.0108098816126585,0.0105350352823734,134217728,838.551208496094,17.1592864990234,10369.6181640625,15.1933399031487,0.0106683745980263,0.783079981803894,101.796203613281,253.697710747127,62.8644446551363,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00278097903355072,253.697647094727,62.8644790649414,6
1234,53,1233.60815429688,53.2181282043457,0.855292916297913,0.890823066234589,-0.0733372420072556,361.284820556641,758.486999511719,760.032958984375,609.822875976562,389.800231933594,131.431854248047,7.1941123008728,131.188598632812,2.65344285964966,5940.36474609375,9151.0791015625,9640.220703125,0.0129822706803679,0.0104575715959072,0.0101886121556163,15.2809671143872,15.2803353244155,15.2757939517839,0.0140987457707524,0.0113569227978587,0.0110648330301046,134217868,1233.60522460938,53.2123184204102,9545.4638671875,15.2832542250481,0.0111197466030717,0.750183641910553,97.6640930175781,254.001329197129,62.8686755019268,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.0103978730692416,254.001342773438,62.8686943054199,7
1342,71,1342.12548828125,71.0939865112305,0.841324329376221,0.90701162815094,-0.0589437112212181,352.778625488281,710.887939453125,700.658630371094,555.813415527344,356.214904785156,131.496307373047,7.08745622634888,131.864929199219,2.81596040725708,5284.814453125,8174.5341796875,8605.05859375,0.0137660941109061,0.0110657028853893,0.0107850730419159,15.4079255262025,15.4028585594619,15.3991268109779,0.0149499783292413,0.0120173534378409,0.0117125893011689,134217732,1342.11755371094,71.0985565185547,8525.9228515625,15.405893881115,0.0117662902921438,0.501955568790436,92.2975692749023,254.085134537536,62.8725064249863,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00971973976811775,254.085083007812,62.8725547790527,8
1484,91,1484.42309570312,91.0998611450195,0.848243892192841,0.888965427875519,-0.0738631039857864,459.410705566406,941.515502929688,938.127746582031,751.265197753906,481.257110595703,131.643737792969,7.30954360961914,131.950881958008,2.59248661994934,7364.83203125,11320.4150390625,11914.9052734375,0.0116578014567494,0.00940151140093803,0.00916383229196072,15.0475927892609,15.0493602283056,15.0457849128369,0.0126603720709682,0.0102100409567356,0.00995192211121321,671088644,1484.41943359375,91.0961532592773,11868.626953125,15.0467458556023,0.00997156370431185,0.937753915786743,108.909698486328,254.194890227315,62.8762440176084,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00653487471744099,254.194946289062,62.8762092590332,9
261,105,261.270050048828,105.33708190918,0.88371753692627,0.932774066925049,-0.0925954878330231,648.341674804688,1452.05029296875,1484.84045410156,1210.69885253906,779.627563476562,131.365524291992,7.29170989990234,131.71061706543,3.06313014030457,11503.6884765625,18371.765625,19283.5390625,0.00932735484093428,0.0073796440847218,0.00720298057422042,14.5634071361371,14.5236388668029,14.5230445476109,0.0101295076310635,0.00801429338753223,0.00782243721187115,134217732,261.262420654297,105.349472045898,18666.984375,14.5550618956414,0.00795019045472145,3.50163793563843,136.600494384766,253.25980939453,62.9062711314806,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,0.00216341323791204,253.259841918945,62.9062728881836,11
176,111,176.10075378418,110.942520141602,0.881986200809479,0.938919961452484,-0.0940889716148376,1183.220703125,2389.40405273438,2375.14819335938,1900.55517578125,1217.35192871094,131.349212646484,7.35915040969849,132.289642333984,2.69617199897766,17966.708984375,28735.572265625,30214.203125,0.00746197113767266,0.0058999047614634,0.00575369270518422,14.0793285884528,14.0379664833422,14.0354835427232,0.00810370035469532,0.00640729675069451,0.00624851044267416,134217732,176.09162902832,110.95622253418,29167.052734375,14.0705152342644,0.00635972479358315,5.89570760726929,170.762100219727,253.194797592655,62.9097319616648,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,0.005547894588468,253.194778442383,62.9097518920898,12
373,130,372.900482177734,129.558181762695,0.879666984081268,0.923120677471161,-0.0783111825585365,315.547912597656,622.973266601562,619.298217773438,498.411499023438,321.346313476562,131.529418945312,7.28270721435547,131.714385986328,2.7115318775177,4780.4541015625,7583.30810546875,7979.1611328125,0.0144743528217077,0.011488969437778,0.0112000862136483,15.5168269958292,15.4843693382752,15.4811182998066,0.0157191473990679,0.0124770207330585,0.0121632935479283,134217728,372.897918701172,129.570159912109,7738.48828125,15.5111070463982,0.0123511105775833,0.976872682571411,87.9273147583008,253.346299522165,62.912720383705,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,0.00394218638774365,253.346282958984,62.9126892089844,13
1677,257,1677.16345214844,256.666900634766,0.840621054172516,0.875703096389771,-0.0728303119540215,2465.70581054688,4686.7998046875,4569.03564453125,3603.00830078125,2295.15356445312,131.752197265625,6.934006690979,132.781616210938,2.69917750358582,34649.16796875,52722.9140625,55279.31640625,0.00537278270348907,0.00435542268678546,0.00425350805744529,13.3662678984858,13.3790175948241,13.3796047453944,0.00583484210073948,0.00472998898476362,0.00461930967867374,738197508,1677.15686035156,256.658905029297,55724.59375,13.3676296065179,0.00460080057382584,4.94653081893921,236.045883178711,254.350907179784,62.9295079055156,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00213294459657329,254.350936889648,62.9294967651367,19
389,200,388.560546875,200.091094970703,0.872911155223846,0.922998428344727,-0.0809420347213745,1710.224609375,3607.08984375,3635.14184570312,2944.201171875,1898.76123046875,131.748748779297,7.29045343399048,133.147094726562,2.63998866081238,28288,44673.69921875,47036.37890625,0.00594637636095285,0.00473159877583385,0.00461121369153261,13.5864943155756,13.558886320708,13.5549267043233,0.00645776465535164,0.00513851642608643,0.00500777829438448,134217732,388.558898925781,200.102340698242,45708.296875,13.5827594588128,0.00508003728464246,4.84905004501343,213.777954101562,253.36122241312,62.9370815176879,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,0.00347783664366164,253.361175537109,62.9370727539062,20
995,245,995.524536132812,244.547927856445,0.862935423851013,0.904893040657043,-0.0812246277928352,6042.99755859375,12060.9921875,12083.177734375,9824.8720703125,6373.18505859375,131.438003540039,6.96465158462524,134.774993896484,3.30403161048889,94954.3515625,147828.3125,155090,0.00324539467692375,0.00260098138824105,0.00253935484215617,12.271712744266,12.2596220624521,12.2595519153551,0.00352449854835868,0.00282466574572027,0.00275773927569389,134217732,995.519165039062,244.549377441406,153234.109375,12.2693582365838,0.00277435476891696,10.5450601577759,391.4423828125,253.828318817763,62.9406346940166,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,0.00667521604838019,253.82829284668,62.9406356811523,21
848,242,848.440368652344,242.37548828125,0.856390833854675,0.902882695198059,-0.0807397216558456,2025.068359375,4601.376953125,4719.7822265625,3857.19067382812,2487.40942382812,131.434356689453,6.92685270309448,132.891876220703,2.57521867752075,36845.5078125,57172.84375,60006.90625,0.00521010905504227,0.0041824453510344,0.00408247346058488,13.2995385583713,13.2910416246463,13.2905083135134,0.00565817859023809,0.00454213563352823,0.00443356623873115,134217860,848.434753417969,242.37663269043,59427.86328125,13.2977720091668,0.00445512682199478,3.35222196578979,243.764099121094,253.715519291791,62.9429257481094,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00566865627850883,253.715484619141,62.9429512023926,22
688,236,688.193298339844,235.606658935547,0.861395716667175,0.90946751832962,-0.0803552642464638,2344.73608398438,4528.1240234375,4460.94873046875,3563.13500976562,2289.57299804688,131.399276733398,6.90056419372559,132.567169189453,2.71338438987732,33585.00390625,52492.57421875,55200.8203125,0.00545726343989372,0.00436497246846557,0.00425653485581279,13.4001364164342,13.3837714330887,13.3811475759471,0.00592658808454871,0.00474036019295454,0.00462259678170085,134217732,688.188720703125,235.604354858398,54345.5234375,13.3948379347649,0.00465881545096636,3.4692177772522,233.106460571289,253.592406567599,62.9437756674686,-0.520511480078314,-0.0519952944845237,-0.0032647257662255,103,20,NaN,2460855.28356149,7,-0.00980793278921816,253.592376708984,62.9438056945801,23
