XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID
289,561,289.107177734375,561.1806640625,1.20002317428589,0.890393257141113,-0.018231738358736,100.875328063965,245.900146484375,260.399841308594,221.016967773438,144.415481567383,190.084701538086,10.6710433959961,190.270660400391,3.29114603996277,2278.0615234375,4153.29052734375,4403.6494140625,0.0210013538599014,0.015537079423666,0.0150878401473165,15.5410182313183,15.5980406066207,15.6241725206859,0.0228074695914984,0.0168732684105635,0.0163853950798512,134217728,289.076171875,561.142700195312,4575.5791015625,15.5631605190692,0.0160735789686441,0.774667680263519,67.5642929077148,336.781841172704,76.1468609516235,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1162,455,1161.79748535156,454.745178222656,1.3493994474411,0.973296225070953,0.0210535936057568,106.053451538086,245.882949829102,262.513671875,231.141632080078,159.108825683594,190.464828491211,10.1082143783569,190.151824951172,3.12421631813049,2139.70581054688,4343.0625,4810.88427734375,0.0216676238924265,0.015191107057035,0.0144320372492075,15.6090466604346,15.5495311928063,15.5281420947811,0.0235310401767492,0.0164975430816412,0.0156731922179461,134217732,1161.84899902344,454.757568359375,4487.07421875,15.5843673748431,0.016230683773756,1.16628611087799,66.9103012084961,338.0656222921,76.1483130142641,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
992,492,991.829467773438,491.890106201172,1.32404100894928,0.955225348472595,0.0136906737461686,89.1940002441406,209.227798461914,223.161544799805,193.538009643555,130.261810302734,190.461029052734,9.96986675262451,190.421569824219,2.82117438316345,1800.83032226562,3578.49658203125,3864.92578125,0.0236168093979359,0.0167352464050055,0.0161018632352352,15.7962497411975,15.7597698468324,15.7658514486272,0.0256478544324636,0.0181744769215584,0.017486622557044,134217732,991.89794921875,491.889709472656,3762.88940429688,15.7754732174334,0.01772734336555,0.582649528980255,61.2612915039062,337.812859671666,76.15427492259,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
847,512,846.894470214844,511.828491210938,1.29304599761963,0.941408932209015,0.0303234793245792,12368.7138671875,29118.783203125,30932.052734375,26743.318359375,18034.890625,190.261779785156,10.4406414031982,203.150268554688,7.91888856887817,258218.515625,502860.40625,545343.0625,0.00196815375238657,0.00141027348581702,0.00135422265157104,10.4049636120567,10.3904028437172,10.3920299358524,0.00213741487823427,0.00153155706357211,0.00147068582009524,150995077,846.934631347656,511.831604003906,534887.9375,10.3936201137957,0.0014849187573418,46.9722671508789,731.353149414062,337.599153726634,76.1550741122447,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
681,536,680.673034667969,536.010009765625,1.25032925605774,0.933580815792084,-0.0123405382037163,128.796752929688,280.665313720703,292.933227539062,250.52409362793,168.103042602539,190.077850341797,9.81550025939941,189.955932617188,3.00324535369873,2403.74853515625,4577.283203125,4939.609375,0.0204347223043442,0.0147952921688557,0.0142413061112165,15.4827092933063,15.492501937427,15.4994728575616,0.0221921075135469,0.0160676874220371,0.015466058626771,134217732,680.669372558594,535.9892578125,4921.88134765625,15.4839492840228,0.0154951903969049,0.52449756860733,70.0862655639648,337.353763474868,76.1562030798498,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
867,518,866.41748046875,518.080688476562,1.2924656867981,0.952824771404266,-0.00797304231673479,391.866058349609,813.365661621094,851.1767578125,745.1201171875,516.768676757812,190.30192565918,10.4604778289795,192.850723266602,9.78615283966064,7229.0791015625,14151.53515625,15533.6103515625,0.011839035898447,0.00843456666916609,0.00804819446057081,14.287224599703,14.267012556513,14.2555233955464,0.0128571931272745,0.00915993936359882,0.00874033942818642,671088640,866.449096679688,518.079223632812,15064.1669921875,14.269413570827,0.0088513195514679,1.7986706495285,122.693572998047,337.626351818338,76.1580813047035,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1641,431,1641.20654296875,431.007385253906,1.40960812568665,0.974496066570282,0.0470253080129623,69.0042724609375,187.067245483398,208.482025146484,188.618118286133,129.762298583984,189.857421875,9.66061401367188,190.086273193359,2.91807770729065,1642.2158203125,3425.52197265625,3818.36328125,0.0247404687106609,0.0171070750802755,0.0162011217325926,15.8963560811013,15.8072044619316,15.7790112305073,0.026868149638176,0.0185782834887505,0.0175944175571203,201326596,1641.34326171875,431.043060302734,3513.79760742188,15.8498350185809,0.0183458421379328,1.3685382604599,59.195972442627,338.765450892443,76.1582855584701,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1543,448,1543.35192871094,447.529998779297,1.37934815883636,0.991795659065247,0.0422262512147427,176.106719970703,471.894653320312,528.848754882812,483.429992675781,338.144989013672,189.924011230469,9.70736312866211,189.778259277344,3.13684988021851,4326.826171875,9007.189453125,10017.1845703125,0.0152197862043977,0.0105424718931317,0.00999632477760315,14.8445083847375,14.7575481910987,14.7318402170637,0.0165286883711815,0.0114491246640682,0.0108560090884566,134217732,1543.44348144531,447.567779541016,9229.39453125,14.8013435406146,0.0113102309405804,3.23779082298279,96.0192565917969,338.620725064212,76.1604822689308,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1467,460,1467.35131835938,459.891052246094,1.36031174659729,1.02413821220398,0.0116152418777347,112.576148986816,298.045471191406,333.813354492188,310.221435546875,223.235534667969,190.005874633789,9.54177856445312,190.622100830078,9.08831310272217,2628.20874023438,5561.1064453125,6541.16162109375,0.0198102239519358,0.0135089280083776,0.0124422060325742,15.3857822674259,15.281118393353,15.1945671923415,0.0215139035135508,0.0146706961095333,0.0135122360661626,134217732,1467.39819335938,459.849578857422,5600.85205078125,15.3436409038958,0.0145235378295183,2.24885559082031,74.7751693725586,338.508358027444,76.1619356328113,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
399,590,398.745635986328,589.747863769531,1.19754612445831,0.910665273666382,-0.0160969533026218,349.846893310547,745.21923828125,769.463134765625,651.481872558594,436.0859375,190.09033203125,10.3567934036255,190.554931640625,3.41183495521545,6599.86376953125,12121.462890625,13094.83203125,0.0123201264068484,0.00908721704035997,0.00874264817684889,14.3860946097938,14.4351338504521,14.4409545811176,0.0133796576410532,0.00986871775239706,0.00949451606720686,134217732,398.716827392578,589.723693847656,13323.0361328125,14.402768711513,0.00941232591867447,1.04282128810883,115.380615234375,336.935042036097,76.1619748156959,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
537,572,536.90283203125,571.479797363281,1.21747934818268,0.920323371887207,-0.0168828647583723,84.1801300048828,192.126937866211,202.544403076172,174.072952270508,116.696090698242,190.145050048828,9.91480159759521,190.229431152344,3.18238639831543,1727.45971679688,3216.4248046875,3468.470703125,0.0241304468363523,0.0176602136343718,0.0170045103877783,15.8414118770757,15.8755878368021,15.8833592510223,0.0262056645005941,0.0191789921373129,0.0184668991714716,134217732,536.888793945312,571.459716796875,3515.03979492188,15.8494497341571,0.0183432511985302,0.335276365280151,59.2043342590332,337.138772250269,76.1620382973549,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
455,593,455.33984375,592.550415039062,1.1883647441864,0.906868696212769,-0.0192741733044386,71.3403396606445,178.337936401367,191.055770874023,164.618362426758,109.637062072754,190.130432128906,10.1438474655151,189.686721801758,3.15603470802307,1686.94104003906,3064.59130859375,3337.92016601562,0.0244190320372581,0.0180933233350515,0.017334409058094,15.8671819213849,15.9280899189647,15.9250144568371,0.0265190694481134,0.0196493491530418,0.0188251677900553,134217732,455.303161621094,592.531860351562,3382.6708984375,15.8911272091326,0.0187003668397665,0.451109677553177,58.0737266540527,337.016514056437,76.1655918891279,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
943,534,943.1455078125,533.604675292969,1.28438341617584,0.945233285427094,0.000697570969350636,1127.40173339844,2743.322265625,2952.75854492188,2590.88916015625,1768.24841308594,190.431182861328,10.1372041702271,191.974151611328,3.48352265357971,24846.177734375,48238.9609375,52862.19140625,0.00634565157815814,0.00455360813066363,0.00434987992048264,12.9467830919888,12.9355265865654,12.925841510003,0.006891377735883,0.00494521856307983,0.0047239693813026,671088644,943.172607421875,533.601440429688,51394.31640625,12.9369894070086,0.00479087792336941,3.88355588912964,226.680801391602,337.734961704553,76.1667319803252,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1225,505,1224.47485351562,505.328857421875,1.33327972888947,0.967289566993713,0.0372442528605461,504.936248779297,1149.28137207031,1231.67687988281,1094.32641601562,756.429138183594,190.993576049805,11.4642372131348,191.900268554688,3.19539380073547,10990.23046875,22075.76953125,24235.333984375,0.00954329315572977,0.00673197489231825,0.00642490852624178,13.8324150541519,13.784231817666,13.772581893087,0.0103640165179968,0.00731092458590865,0.00697745056822896,671088644,1224.5380859375,505.343475341797,23069.759765625,13.8066688579974,0.00715181371197104,4.33085918426514,151.849594116211,338.148301501695,76.1684063582873,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1421,484,1421.00659179688,484.403625488281,1.37098610401154,0.99434620141983,0.0425699129700661,111.964561462402,294.542175292969,330.364227294922,299.991455078125,206.732482910156,190.100311279297,9.41657257080078,189.936172485352,3.18827509880066,2627.796875,5460.3818359375,6014.787109375,0.0195453055202961,0.0135454153642058,0.0129049569368362,15.3859524258696,15.3009638788011,15.2856537368454,0.0212262012064457,0.0147103210911155,0.0140147833153605,134217732,1421.11254882812,484.437316894531,5576.515625,15.3483682674823,0.0145550835877657,1.1928516626358,74.6131057739258,338.437274281856,76.1687496979292,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
870,556,869.925842285156,556.418518066406,1.28153264522552,0.930430948734283,0.0252954661846161,161.507904052734,403.425201416016,439.115447998047,385.352416992188,258.992340087891,190.310165405273,10.2445306777954,190.578796386719,2.94914746284485,3745.33056640625,7199.61865234375,7768.22509765625,0.0163590684533119,0.0117925414815545,0.0113522531464696,15.0012065978646,15.0007476939273,15.0078998958245,0.017765948548913,0.0128066996112466,0.0123285464942455,134217732,869.966003417969,556.409484863281,7717.0390625,14.9956489605365,0.0123706506565213,0.663958787918091,87.7884292602539,337.624701223659,76.1715501246257,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
329,627,328.846740722656,627.370300292969,1.1751309633255,0.921727240085602,-0.0143783511593938,138.499984741211,320.890960693359,338.412292480469,288.955322265625,192.650588989258,190.06396484375,10.4051151275635,189.908447265625,2.94987440109253,2964.681640625,5392.666015625,5825.5576171875,0.0183927807956934,0.0136285088956356,0.0131115904077888,15.2549867793421,15.3145126013038,15.3203606306779,0.019974559545517,0.0148005606606603,0.0142391873523593,134217732,328.814910888672,627.345031738281,5918.47900390625,15.2837511104998,0.0141288302838802,0.644671738147736,76.8641128540039,336.826418412391,76.171722009,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1259,512,1258.78051757812,511.475463867188,1.35026144981384,0.977572858333588,0.0361554324626923,168.588745117188,396.626403808594,426.810607910156,378.342559814453,260.633544921875,191.071243286133,11.8768100738525,191.387481689453,3.39501261711121,3837.85009765625,7802.80810546875,8515.072265625,0.0161661710590124,0.0113290902227163,0.0108442511409521,14.974711969845,14.9133941145328,14.908233557418,0.0175564624369144,0.0123033924028277,0.0117768570780754,134217732,1258.85217285156,511.501403808594,8093.64892578125,14.9439159435687,0.0120802540332079,2.04707050323486,89.8987731933594,338.197153185627,76.1719026989457,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
298,635,297.563842773438,635.033325195312,1.24453020095825,1.07475459575653,0.0713203996419907,112.402694702148,263.877532958984,283.501983642578,250.001678466797,171.647735595703,190.115753173828,10.4334888458252,190.71012878418,4.21792459487915,2348.64770507812,4754.7294921875,5164.15185546875,0.0207123663276434,0.0145294144749641,0.0139395026490092,15.507887171096,15.4512068655982,15.4512068655982,0.0224936306476593,0.0157789438962936,0.0151383001357317,671088644,297.609802246094,635.105895996094,4881.5126953125,15.4928899807391,0.015560238622129,2.59932422637939,69.7932739257812,336.77965694125,76.1729241925626,-0.798772354908582,-0.0896829691300152,-0.019428481042814,131143,20,NaN,2460112.43733135,1
492,609,492.122497558594,609.064392089844,1.22187936306,0.911946833133698,-0.0391060449182987,83.2635498046875,198.062759399414,210.515625,180.567199707031,121.135314941406,190.217880249023,10.1004877090454,190.791366577148,3.41365694999695,1758.68322753906,3282.24169921875,3502.05908203125,0.0239243563264608,0.0174857527017593,0.0169262066483498,15.8219626572373,15.8535949510035,15.8728956574609,0.0259818509221077,0.0189895275980234,0.0183818601071835,134217732,492.11083984375,609.038330078125,3584.48803710938,15.8282075924334,0.0181646607816219,0.714301109313965,59.7864189147949,337.066743222742,76.1730245193519,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
201,653,200.774337768555,653.177795410156,1.16415107250214,0.895969390869141,-0.00912346690893173,11659.0849609375,25574.880859375,26462.51171875,22237.06640625,14725.3525390625,190.259002685547,10.6065292358398,201.926345825195,6.69603157043457,231776.3125,415080.71875,444851.875,0.00207733944989741,0.00155223393812776,0.00149938848335296,10.5222594399817,10.5986900482486,10.6131658540621,0.00225599063560367,0.00168572610709816,0.00162833591457456,134217732,200.740814208984,653.142944335938,462049.03125,10.5525556606707,0.00159768364392221,67.3200988769531,679.734069824219,336.635654986732,76.1744989520856,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
174,661,174.409576416016,661.214294433594,1.16322386264801,0.949139416217804,-0.0380763970315456,136.814224243164,362.042114257812,395.107788085938,346.559600830078,235.803100585938,190.277496337891,10.9086647033691,192.099884033203,3.73920607566833,3542.61376953125,6507.765625,7046.2607421875,0.0168342366814613,0.0124093797057867,0.0119247995316982,15.0616224603577,15.1104416638855,15.1138076209227,0.0182819813489914,0.0134765859693289,0.0129503319039941,671088644,174.363754272461,661.200256347656,7159.470703125,15.0770746273455,0.0128445811569691,1.14833760261536,84.5492706298828,336.595803445963,76.1760035026071,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
538,622,538.144592285156,621.596862792969,1.22184026241302,0.941171884536743,-0.0293185655027628,160.526107788086,389.143218994141,415.274688720703,360.238891601562,243.609161376953,190.410491943359,10.3870754241943,191.247482299805,3.88515591621399,3582.42358398438,6735.0830078125,7286.72314453125,0.0167426634579897,0.0121987303718925,0.0117269000038505,15.0494896398018,15.0731640429347,15.0773737245625,0.0181825328618288,0.0132478214800358,0.0127354133874178,134217732,538.135437011719,621.585998535156,7282.39013671875,15.0585914654193,0.0127350995317101,0.730308830738068,85.2761306762695,337.131146833435,76.179494406689,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
465,633,465.006958007812,632.556213378906,1.22091007232666,0.917430996894836,-0.000519415072631091,155.084381103516,357.616424560547,378.168395996094,325.638916015625,218.619506835938,190.245391845703,10.1310005187988,190.810165405273,3.84874582290649,3228.06787109375,6019.53662109375,6471.03466796875,0.0176409855484962,0.0129048265516758,0.0124454228207469,15.1625753151968,15.1951137662043,15.2062700753617,0.0191581100225449,0.0140146417543292,0.01351572945714,134218764,465.000335693359,632.532775878906,6559.68310546875,15.1720691723284,0.013419103808701,0.553195416927338,80.9293975830078,337.022937044055,76.1799231733473,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1034,561,1033.61450195312,561.372863769531,1.29723179340363,0.976609945297241,-0.00494256522506475,109.852546691895,256.008148193359,275.375640869141,243.505432128906,166.706329345703,190.892578125,10.62619972229,190.171417236328,3.26640629768372,2383.84326171875,4718.80419921875,5225.66455078125,0.0205272547900677,0.0145738553255796,0.0138475243002176,15.4917376290297,15.4594415066543,15.4383505583943,0.0222925990819931,0.0158272068947554,0.0150384111329913,134217732,1033.64953613281,561.380554199219,4935.02490234375,15.4810529751239,0.0154757676646113,0.736940026283264,70.1742248535156,337.861586729103,76.1801630218383,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1136,558,1135.64587402344,558.048706054688,1.32379698753357,0.966452360153198,0.0384870916604996,2557.63891601562,5804.140625,6158.796875,5378.3740234375,3668.80810546875,191.665710449219,12.1633396148682,194.599227905273,3.46308374404907,55226.1015625,110247.734375,120421.578125,0.00425573857501149,0.00301188766025007,0.00288183731026947,12.079571094213,12.0380972650086,12.0319436316716,0.00462173204869032,0.00327090988866985,0.0031296752858907,134217740,1135.70080566406,558.064392089844,115487.09375,12.0579429668841,0.0031958466861397,22.1108837127686,339.816040039062,338.010481589788,76.1831838822946,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1227,548,1226.97692871094,548.009033203125,1.32391822338104,0.970881164073944,0.0174323730170727,373.183990478516,910.898132324219,981.694641113281,862.26953125,586.934692382812,191.488128662109,12.7029647827148,191.769027709961,3.0674045085907,8963.2373046875,17899.349609375,19658.8125,0.010568062774837,0.0074764508754015,0.00713387131690979,14.0537698125045,14.0119283182092,13.9998112134783,0.0114769162610173,0.0081194257363677,0.00774738425388932,671088644,1227.04577636719,548.018371582031,18743.125,14.0321718258319,0.0079351644963026,1.60553157329559,136.859161376953,338.14496129385,76.1833481109333,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
206,680,206.391998291016,679.651489257812,1.16716837882996,0.906340718269348,-0.0224778968840837,137.036468505859,340.565948486328,364.173400878906,314.949859619141,213.237533569336,190.242095947266,10.4745578765869,191.613677978516,3.20843935012817,3222.1220703125,5836.662109375,6304.337890625,0.0176449995487928,0.013100877404213,0.0126047590747476,15.1645769839292,15.2286100359293,15.2346056858201,0.0191624686121941,0.0142275532707572,0.013688768260181,134217732,206.333572387695,679.613037109375,6481.974609375,15.1850086254534,0.0134997824206948,0.91478568315506,80.4457397460938,336.638459002422,76.1839492568554,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
455,651,455.217926025391,651.306091308594,1.17792630195618,0.92415714263916,-0.0210804026573896,131.52799987793,331.545989990234,356.854949951172,308.055084228516,206.233245849609,190.276733398438,10.1462383270264,190.302917480469,3.41494798660278,3084.95727539062,5640.1806640625,6107.25830078125,0.0180382635444403,0.0133291371166706,0.0128082884475589,15.2118090642976,15.2657888759392,15.2690886673245,0.0195895545184612,0.01447544246912,0.0139098009094596,134217732,455.182434082031,651.284240722656,6188.615234375,15.2352920574603,0.013816206716001,0.529837846755981,78.6033401489258,337.005100532137,76.1859737566603,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
94,702,94.4117050170898,702.456848144531,1.1391134262085,0.909509062767029,-0.0312431175261736,64.0937728881836,172.59294128418,190.114242553711,166.966186523438,113.249618530273,190.464721679688,12.225022315979,191.407440185547,3.45712661743164,1868.63684082031,3327.96435546875,3580.77001953125,0.0232071597129107,0.0173655729740858,0.0167392250150442,15.7561194845914,15.8385746852197,15.848763261225,0.0252029746770859,0.0188590120524168,0.0181787982583046,134217732,94.3708572387695,702.41943359375,3742.998046875,15.7812276882586,0.0177798494696617,0.847419798374176,61.080379486084,336.471459948653,76.1863431783448,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
914,597,914.280944824219,596.94384765625,1.25103497505188,0.951180338859558,0.00287717767059803,69.8359069824219,169.840072631836,183.321044921875,161.665451049805,115.004737854004,190.414688110352,10.0187683105469,190.360046386719,3.21275568008423,1523.84301757812,2946.47631835938,3314.17724609375,0.0257037077099085,0.0184547379612923,0.0173975210636854,15.9775810216226,15.97076393615,15.9327649905341,0.0279142260551453,0.0200418457388878,0.0188937075436115,134217732,914.271606445312,596.91943359375,3133.1318359375,15.9743295711932,0.0194327272474766,0.180698201060295,55.8851051330566,337.68194302131,76.1875134758944,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1264,558,1263.47302246094,558.207153320312,1.33321380615234,0.970654487609863,0.025699669495225,189.477401733398,410.72216796875,436.10498046875,385.268096923828,266.176452636719,191.543670654297,13.174464225769,191.726379394531,3.09537076950073,4125.927734375,8309.3232421875,9158.4091796875,0.015586294233799,0.0109765892848372,0.0104548316448927,14.8961279563148,14.8451072981123,14.8291542970295,0.0169267151504755,0.0119205759838223,0.0113539472222328,134217732,1263.53369140625,558.217346191406,8665.107421875,14.8698411983905,0.0116754258051515,1.47032165527344,93.0158767700195,338.1963682511,76.1883359151179,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
270,688,269.965759277344,687.845764160156,1.18004381656647,0.919091820716858,-0.01182921230793,141.531829833984,322.826782226562,336.355773925781,284.605712890625,191.197875976562,190.162750244141,10.2174291610718,190.247711181641,3.36475205421448,2857.83325195312,5197.97265625,5654.0224609375,0.0187430437654257,0.0138853071257472,0.0133123770356178,15.2948397169892,15.3544364318273,15.3528105600858,0.0203549452126026,0.0150794433429837,0.0144572416320443,134217728,269.928161621094,687.823303222656,5731.06201171875,15.3186889690814,0.0143581693992019,0.372171550989151,75.6363830566406,336.729088081287,76.1898774391433,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1318,563,1318.11547851562,562.72900390625,1.34288561344147,0.96623820066452,0.0317128151655197,155.323516845703,389.159576416016,422.9677734375,375.609344482422,262.566650390625,191.085052490234,11.7397174835205,191.319732666016,8.47165775299072,3725.9853515625,7513.4296875,8348.60546875,0.0165394973009825,0.0115916505455971,0.0109913684427738,15.0068291265606,14.954425862902,14.9296695569605,0.0179618932306767,0.01258853264153,0.0119366263970733,134217860,1318.19592285156,562.735961914062,7853.59814453125,14.9766040844378,0.0122636528685689,1.33543133735657,88.5543670654297,338.275175849467,76.1920442330354,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1193,590,1192.64196777344,589.6630859375,1.31028211116791,0.966736197471619,0.0300335511565208,71.0332183837891,155.51838684082,164.501739501953,146.214431762695,105.339149475098,192.008712768555,13.5274209976196,193.897003173828,2.98538327217102,1547.80895996094,3073.8583984375,3379.951171875,0.0254910718649626,0.0180628709495068,0.017223309725523,15.9606382185442,15.9248116904399,15.9114282567247,0.0276833046227694,0.0196162778884172,0.0187045149505138,671088644,1192.69555664062,589.676025390625,3284.0673828125,15.9232469601092,0.0189896263182163,0.461437731981277,57.1891212463379,338.088133342557,76.196467686595,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1268,582,1267.61962890625,581.826354980469,1.33167028427124,0.965685725212097,0.021733321249485,102.470237731934,219.727188110352,230.95947265625,202.012710571289,138.433258056641,191.760940551758,13.7533435821533,192.117416381836,3.35673475265503,2195.52978515625,4417.2412109375,4846.2587890625,0.0213964581489563,0.0150652956217527,0.0143813928589225,15.5810835043493,15.5311436045889,15.5201878672579,0.0232365541160107,0.0163609106093645,0.0156181929633021,134218764,1267.67565917969,581.834716796875,4621.69189453125,15.5522743267474,0.0159983281046152,0.819368004798889,67.8820953369141,338.198554801998,76.1967131534151,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
646,661,646.124328613281,660.770874023438,1.23055946826935,0.943384766578674,0.0272669140249491,71.8460311889648,173.289169311523,184.352233886719,158.672119140625,106.722854614258,190.877777099609,11.3959350585938,190.297454833984,3.27660202980042,1647.67077636719,3117.4296875,3438.08618164062,0.0247158240526915,0.017941065132618,0.0170812103897333,15.8927555653024,15.9095296694776,15.8929124286452,0.0268413852900267,0.0194839965552092,0.0185501947999001,134217728,646.125549316406,660.763061523438,3342.232421875,15.9041849178729,0.0188170112669468,0.176209300756454,57.7137336730957,337.280681142277,76.1979862409737,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
904,629,904.368469238281,628.948547363281,1.26835989952087,0.960040330886841,0.00100580125581473,251.192047119141,657.252807617188,719.948608398438,636.122680664062,432.537780761719,190.369430541992,9.87907123565674,190.586059570312,3.0230131149292,5977.369140625,11624.869140625,12745.224609375,0.0129442447796464,0.00927847530692816,0.00886098295450211,14.4936568395134,14.4805512584209,14.4703356772736,0.0140574499964714,0.0100764241069555,0.0096230274066329,134217732,904.3857421875,628.948608398438,12353.505859375,14.4848009151873,0.00977480877190828,0.845559775829315,111.101913452148,337.6619496658,76.1982221877181,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1473,568,1473.19775390625,567.6962890625,1.37959468364716,1.00823044776917,0.0177452582865953,86.4576797485352,217.336685180664,239.538314819336,216.738006591797,151.581954956055,190.1455078125,9.38589286804199,190.172119140625,3.71492528915405,1873.79663085938,3935.93115234375,4370.99169921875,0.0231863409280777,0.0159674771130085,0.015149368904531,15.7531256191044,15.6564026456062,15.6322544064177,0.0251803658902645,0.0173406805843115,0.0164522137492895,134217732,1473.27917480469,567.718078613281,3991.85302734375,15.7113395733294,0.0172088779509068,1.34646284580231,63.1069641113281,338.500189498453,76.1996969535891,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
1028,636,1027.83630371094,635.706970214844,1.29702925682068,0.974083006381989,0.00187221146188676,174.175201416016,389.185821533203,411.362976074219,358.824554443359,246.085037231445,191.040649414062,10.7674608230591,191.242935180664,4.35440731048584,3494.88232421875,6902.1767578125,7594.9853515625,0.0169612802565098,0.0120532084256411,0.0114888865500689,15.0763505806719,15.0465562333139,15.0323870473291,0.0184199512004852,0.0130897844210267,0.0124769303947687,671088644,1027.85717773438,635.7099609375,7273.796875,15.0598732037005,0.0127429645508528,1.29519772529602,85.2234954833984,337.840446061173,76.2057585474577,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
542,703,542.298461914062,703.40673828125,1.20808041095734,0.928711414337158,0.00063987891189754,221.599166870117,591.963317871094,650.623229980469,572.146789550781,386.454345703125,191.213317871094,12.3196601867676,191.881195068359,3.09013056755066,6253.212890625,11618.935546875,12599.771484375,0.0126555124297738,0.00928100943565369,0.0089121637865901,14.4446739986989,14.4811055839876,14.4827977392243,0.0137438867241144,0.0100791761651635,0.00967860966920853,134217732,542.284240722656,703.391479492188,12656.8310546875,14.4584632915911,0.00965780857950449,0.442484498023987,112.447868347168,337.12173520563,76.208076340046,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1
