XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1664,3,1663.94445800781,2.62064576148987,1.54824101924896,0.794743716716766,-0.314453274011612,4.67150163650513,9.68001937866211,10.8463106155396,9.41752338409424,5.71003389358521,153.035552978516,7.91320371627808,153.035552978516,3.79223680496216,75.0556488037109,164.784210205078,166.522125244141,0.12600114941597,0.0812290385365486,0.0807702019810677,19.966801294452,19.619426288369,19.6749458895831,0.136837244033813,0.0882147327065468,0.0877164378762245,746586116,1664.00549316406,2.65721321105957,137.778305053711,19.8752475805283,0.0951406583189964,4.04838562011719,11.4146785736084,257.365186534589,65.4312125884335,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,0,NaN,NaN,2460860.49961283,24,21.6861492212239,19.5907721159691,0.0091024101660774
1624,20,1623.90954589844,20.3361797332764,0.894582390785217,0.868173897266388,0.0349724926054478,20.7891025543213,42.1436157226562,41.2211112976074,32.4577560424805,20.6411075592041,153.108337402344,7.87175035476685,152.363708496094,2.7840268611908,344.962463378906,538.758056640625,628.203552246094,0.0544426254928112,0.0433915182948112,0.0401432551443577,18.3110137105177,18.3332670730154,18.2334111834353,0.0591246895492077,0.0471231900155544,0.0435955747961998,209715204,1623.92248535156,20.2913398742676,557.413940429688,18.3578086919785,0.0463218614459038,0.356466382741928,23.4446544647217,257.333631438261,65.439085923812,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,20,NaN,2460860.49961283,24,21.6848132418601,18.0719436664351,0.00776643080229846
1533,11,1533.4013671875,10.9653120040894,0.872167646884918,0.829623878002167,0.0269417110830545,51.4630241394043,93.0530090332031,89.8944778442383,71.112434387207,44.7978477478027,153.456939697266,7.67320919036865,153.456939697266,34.6625366210938,719.990356445312,1107.59204101562,1127.29724121094,0.060882356017828,0.0433850400149822,0.0428081601858139,17.5121336422403,17.5508048069833,17.5985679394216,0.0661182403564453,0.0471161529421806,0.0464896634221077,746586116,1533.43017578125,10.9409894943237,1206.21643066406,17.5196929998398,0.0313685312867165,0.416913568973541,34.6206817626953,257.257117761369,65.4397931324782,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,18,NaN,2460860.49961283,24,21.6822663905599,17.2312782797578,0.00521957950207395
1519,12,1519.23986816406,11.7730197906494,0.858222365379333,0.84027099609375,0.0156693607568741,173.228439331055,317.684051513672,307.538726806641,242.760177612305,155.165756225586,153.500778198242,7.64656066894531,153.500778198242,8.14807510375977,2448.48486328125,3737.28466796875,3959.17431640625,0.0204814579337835,0.0165023412555456,0.016025397926569,16.1832086956004,16.230364732063,16.2346532762148,0.0222428627312183,0.0179215427488089,0.017403582111001,746586116,1519.25280761719,11.7746868133545,4088.943359375,16.1942287511826,0.0169992577284575,1.21174478530884,63.885139465332,257.245373628912,65.4406974483026,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,18,NaN,2460860.49961283,24,21.682039766991,15.9055870194333,0.00499295593313459
1550,25,1550.48803710938,24.5881977081299,0.866458892822266,0.785395622253418,0.0413479395210743,55.7389869689941,107.623695373535,105.648490905762,83.8784866333008,53.4362182617188,153.391815185547,7.71029949188232,153.099502563477,2.59860324859619,895.034545898438,1323.11828613281,1394.2109375,0.0335515253245831,0.0275617055594921,0.0268463306128979,17.2758515846192,17.3577579585157,17.3678431320965,0.0364369563758373,0.0299320127815008,0.0291551146656275,746586116,1550.50524902344,24.5765628814697,1474.77331542969,17.3014427251816,0.0283530298620462,1.0745016336441,38.3027839660645,257.272814274241,65.4437781789285,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,20,NaN,2460860.49961283,24,21.6828160223007,17.0135778342748,0.00576921124285209
1421,14,1421.56774902344,13.7441511154175,0.835700988769531,0.819764196872711,0.0103355022147298,1363.1005859375,2513.28637695312,2454.8876953125,1959.01477050781,1263.76452636719,153.739379882812,7.48729515075684,154.341003417969,4.82773399353027,20246.51171875,30116.3125,31832.259765625,0.00703193293884397,0.00576457241550088,0.00560693070292473,13.8895769098832,13.9647507693063,13.9714962276704,0.00763667933642864,0.00626032566651702,0.00608912669122219,746586244,1421.59167480469,13.7311210632324,33681.59375,13.9047761983872,0.00591809256002307,14.3781318664551,183.505065917969,257.164059672017,65.4455896517153,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,20,NaN,2460860.49961283,24,21.6811714885065,13.615264894376,0.00412467744865093
1465,19,1465.28039550781,19.4836387634277,0.827925086021423,0.779554545879364,-0.0337732657790184,19.3471031188965,38.3739547729492,37.2564468383789,28.071252822876,16.0253677368164,153.632263183594,7.55880260467529,153.300003051758,3.68919038772583,316.247314453125,451.457153320312,460.452331542969,0.0574296675622463,0.0477684698998928,0.0472860597074032,18.405374464137,18.5252085837597,18.5706980922517,0.0623686201870441,0.0518765598535538,0.0513526611030102,209715204,1465.29138183594,19.4741744995117,510.835754394531,18.4525486059189,0.0484037175774574,0.37286850810051,22.4362926483154,257.201143272534,65.4457006888183,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,99,19,NaN,2460860.49961283,24,21.6815191285584,18.1633909007778,0.004472317500584
1328,5,1327.65844726562,5.36519002914429,0.720428466796875,0.598203301429749,0.16142863035202,12.4109554290771,26.6388607025146,24.8242359161377,16.4178581237793,6.46663522720337,153.869812011719,7.41105270385742,153.869812011719,4.00970602035522,219.5849609375,269.65380859375,167.89860534668,0.0699105709791183,0.0626862794160843,0.0807855948805809,18.8014234373032,19.0847239297266,19.6660086695581,0.0759228765964508,0.0680772960186005,0.087733156979084,746586116,1327.71875,5.22438383102417,341.420471191406,18.8900238103867,0.0594084374606609,1.84354889392853,18.2802314758301,257.084801981462,65.4466495053822,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,103,7,NaN,2460860.49961283,24,21.6810542479132,18.6004053436404,0.00400743685533499
1523,32,1522.91625976562,31.5134925842285,1.23382651805878,0.855398535728455,-0.158904358744621,2.70042109489441,7.16089344024658,7.56153059005737,5.56624174118042,3.12706112861633,153.491058349609,7.65306091308594,153.280853271484,2.62231874465942,57.4393310546875,107.853729248047,75.4586486816406,0.139620691537857,0.0993124917149544,0.120249629020691,20.2571000683825,20.0795740171653,20.5342017150359,0.151628077030182,0.10785336792469,0.130591094493866,201326596,1522.50146484375,31.6022796630859,99.6607360839844,20.2268367834091,0.112884297966957,0.600203454494476,9.62047004699707,257.25018229287,65.4474308133916,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,8291,NaN,NaN,2460860.49961283,24,21.6823977311947,19.9386624941011,0.00535092013689652
1463,32,1463.49829101562,32.2225532531738,0.837777137756348,0.775242567062378,0.0570048838853836,9.45608234405518,16.1220417022705,15.1447324752808,11.0996570587158,6.17928695678711,153.637115478516,7.55555248260498,153.455993652344,6.700514793396,125.388122558594,176.622451782227,192.056884765625,0.104071497917175,0.0842674598097801,0.0801497027277946,19.4097423851896,19.5441056823998,19.520060769968,0.113021649420261,0.0915144607424736,0.0870425775647163,738197508,1463.39916992188,32.2026062011719,207.682739257812,19.4297290868759,0.0767165720462799,0.543851435184479,14.1560029983521,257.200901831643,65.4501956745585,-0.573212468714095,-0.0669096464159864,-0.00540821419661341,99,NaN,NaN,2460860.49961283,24,21.6816941537858,19.1407681345953,0.0046473427279159
