XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1679,31,1679.125,31.2243747711182,0.753479778766632,0.950250566005707,0.0100772716104984,23.490550994873,45.5894203186035,44.8590850830078,35.3122634887695,21.8492107391357,134.254623413086,6.83590984344482,134.551544189453,3.40175604820251,329.520812988281,511.048400878906,486.922821044922,0.0560471341013908,0.0447333194315434,0.04585325345397,18.2892483093296,18.3585184466405,18.4808311664605,0.0608671866357327,0.0485803857445717,0.0497966334223747,201326592,1679.11474609375,31.1906871795654,576.206909179688,18.2967564415535,0.0455094538629055,0.300775557756424,23.8631744384766,257.422522410598,65.4797525450596,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,103,20,NaN,2460855.28356149,24,21.6672833039806,18.0184121393599,-0.00285483207838138
1637,31,1636.759765625,31.290620803833,0.797110974788666,1.0210816860199,0.0491137355566025,89.4582366943359,188.453811645508,190.147888183594,156.00114440918,104.718605041504,134.272964477539,6.82531690597534,134.174072265625,2.63921332359314,1410.9814453125,2287.5,2497.4599609375,0.0266875494271517,0.0209401436150074,0.020038053393364,16.7101616321336,16.7312747236598,16.7057395594787,0.0289826784282923,0.0227409955114126,0.0217613261193037,738197508,1636.76391601562,31.2665576934814,2463.27514648438,16.7194229912361,0.0219116043299437,0.858490288257599,49.5627784729004,257.387105387279,65.4814938826001,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,111,20,NaN,2460855.28356149,24,21.6674429087678,16.441235585417,-0.00269522729121696
1537,23,1537.23815917969,23.2512702941895,1.08503782749176,1.00381052494049,0.0642343387007713,11.9878396987915,27.4120140075684,28.4426288604736,24.5108699798584,16.9238834381104,134.578689575195,6.64876651763916,134.308135986328,2.65692949295044,204.171051025391,373.510437011719,436.118957519531,0.0711842551827431,0.052229318767786,0.0482707694172859,18.8089539784766,18.6989130510302,18.6004679479113,0.0773060992360115,0.0567210391163826,0.0524220541119576,201326596,1537.21301269531,23.2152252197266,348.666534423828,18.8421704125008,0.0587119534611702,1.00743055343628,18.4970855712891,257.303035718447,65.4826991944934,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,103,17,NaN,2460855.28356149,24,21.6674466577172,18.563995984148,-0.00269147834178185
1398,11,1397.69494628906,10.4892778396606,1.2104309797287,1.41855978965759,-0.256386011838913,1.98619163036346,6.1530876159668,6.97127437591553,6.37683200836182,4.3602409362793,134.957504272461,6.97414350509644,134.957504272461,2.30559062957764,43.2848739624023,96.3045883178711,115.410873413086,0.161058902740479,0.104675091803074,0.0952039137482643,20.4925460064645,20.1704431933825,20.0437877456407,0.174909964203835,0.113677151501179,0.103391453623772,209715204,1397.87072753906,10.8308610916138,86.0470199584961,20.3612191032967,0.121726430952549,0.553393721580505,8.92164516448975,257.185257351563,65.4839236529784,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,106,NaN,NaN,2460855.28356149,24,21.6675057285894,20.0832411324266,-0.00263240746965411
1718,52,1718.26708984375,51.8010215759277,1.09692239761353,0.795961081981659,0.0775351598858833,3.57469797134399,7.86133480072021,8.10354137420654,5.88730192184448,2.09153032302856,134.254623413086,6.83590984344482,134.254623413086,3.35611200332642,54.8242568969727,98.5647583007812,43.620979309082,0.148281767964363,0.10632499307394,0.169835835695267,20.2361725040113,20.1452617934479,21.0996773879147,0.161034002900124,0.115468941628933,0.184441715478897,209715204,1718.29748535156,51.8777046203613,99.0263900756836,20.2087170433602,0.112836480140686,0.502395987510681,9.62454700469971,257.457361396577,65.4853372753536,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,0,NaN,NaN,2460855.28356149,24,21.6682298575675,19.9314274779874,-0.00190827849148965
1278,2,1278.57446289062,2.63757658004761,0.740832328796387,0.927655279636383,0.261514544487,1.94700813293457,5.22710943222046,4.9712061882019,3.80368971824646,2.20152616500854,134.935577392578,6.39666604995728,134.935577392578,1.84505462646484,40.6447830200195,62.5550117492676,45.0343933105469,0.16329137980938,0.129830196499825,0.154543787240982,20.5607967807358,20.6387450594793,21.0650903265388,0.177334442734718,0.140995591878891,0.167834550142288,209715200,1278.5458984375,2.65642380714417,65.4616470336914,20.657983477076,0.140631124377251,0.702029764652252,7.72233057022095,257.084633649172,65.4857458484318,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,99,NaN,NaN,2460855.28356149,24,21.6677554869882,20.3803631559422,-0.00238264907082449
1312,10,1312.14575195312,9.25024032592773,0.892224013805389,1.52900624275208,0.144727542996407,2.21196961402893,7.51448965072632,7.15574312210083,5.12176132202148,2.7752571105957,134.946044921875,6.57138061523438,134.946044921875,2.38870096206665,42.75390625,72.902458190918,91.8259658813477,0.162822708487511,0.121616415679455,0.107549339532852,20.5059324384549,20.4726180277401,20.2919435657096,0.17682546377182,0.132075428962708,0.116798579692841,209715200,1312.2421875,10.0342330932617,88.261100769043,20.3336426567635,0.119822695851326,0.935422360897064,9.06339168548584,257.113532222473,65.4869979988125,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,1581155,NaN,NaN,2460855.28356149,24,21.6679943646935,20.0561460049771,-0.00214377136551169
1422,25,1421.75964355469,24.4794921875,1.3016859292984,1.32445788383484,-0.298073261976242,3.81499981880188,8.03148555755615,8.91842937469482,8.3895092010498,6.08459854125977,134.892791748047,6.90949392318726,135.002304077148,2.35868692398071,51.4573554992676,138.929931640625,127.123435974121,0.146746933460236,0.0865223109722137,0.0906125381588936,20.3049369655507,19.7726318859987,19.9388548337518,0.159367173910141,0.0939632281661034,0.0984052196145058,738197504,1421.46862792969,24.9331073760986,111.588790893555,20.0790669273934,0.105941295623779,0.537801086902618,10.2509603500366,257.206361898256,65.4878901028314,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,98,NaN,NaN,2460855.28356149,24,21.6681864852126,19.8017100447138,-0.00195165084637858
1206,3,1205.61267089844,3.41599559783936,0.806099534034729,0.987349271774292,0.0447308234870434,26.9981536865234,59.0073318481445,60.5016174316406,49.7456932067871,31.6811771392822,134.907043457031,6.3377742767334,134.907043457031,2.37425994873047,443.060119628906,719.346069335938,752.727661132812,0.0478094816207886,0.037430539727211,0.0365848429501057,17.9678032523617,17.987330902628,18.0078894639726,0.0519210956990719,0.0406495667994022,0.0397311411798,209715204,1205.546875,3.36032295227051,780.580017089844,17.9671608757576,0.0390280708670616,0.64449405670166,27.8261260986328,257.023610595672,65.4888096951481,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,103,20,NaN,2460855.28356149,24,21.668272818898,17.6898042352718,-0.00186531716104596
1587,48,1586.70458984375,48.8801307678223,0.947900414466858,1.6532644033432,-0.298604100942612,2.8149425983429,6.08254432678223,6.35195255279541,5.44193077087402,3.21558403968811,134.425827026367,6.73704147338867,134.532958984375,2.28246974945068,38.8931655883789,87.4115295410156,74.2029037475586,0.170749709010124,0.110099792480469,0.120094671845436,20.6085651559383,20.2756138190977,20.5232366826422,0.185434177517891,0.119568377733231,0.130422815680504,201326596,1586.95068359375,48.1008148193359,79.2447128295898,20.4506069969734,0.127075746655464,0.696597337722778,8.5460844039917,257.347092306171,65.4893436166758,-0.615520635182229,-0.0698083815071957,-0.00128042446076826,98,NaN,NaN,2460855.28356149,24,21.6685325375465,20.1736817868804,-0.00160559851255389
