XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1541,2,1540.79638671875,2.16097784042358,1.11872017383575,0.973750174045563,0.0297406613826752,6.74579906463623,14.9714651107788,15.214298248291,12.7338285446167,8.35861015319824,222.039703369141,11.038631439209,222.039703369141,2.20244431495667,141.548889160156,243.990051269531,262.104736328125,0.085479810833931,0.0646530017256737,0.0623368136584759,19.2333716435236,19.0386530082911,19.0116961633682,0.0928310751914978,0.0702131614089012,0.0676977783441544,209715204,1540.80651855469,1.87366652488708,202.983489990234,19.2904665140246,0.0782705619931221,0.979538142681122,13.8749485015869,257.328996806861,65.4695304590403,-0.447207147289017,-0.050797597844034,0.0012460396946512,106,NaN,NaN,2460859.32659275,24,21.5241539814189,19.0080771824181,0.00596611741698179
1569,14,1569.01184082031,12.9975175857544,0.643816769123077,1.13187992572784,0.43849241733551,4.04262399673462,6.9936728477478,5.91134309768677,3.72741651535034,1.71709597110748,221.932464599609,10.9708251953125,221.745941162109,3.44821667671204,56.1199645996094,88.7133865356445,63.2119216918945,0.146949976682663,0.113062240183353,0.137096732854843,20.2375539469598,20.1369907145281,20.5556300349297,0.159587681293488,0.122785590589046,0.148887053132057,209715328,1569.4169921875,13.6259384155273,101.834587097168,20.0393030313586,0.113265968859196,0.812053143978119,9.58805179595947,257.354091364118,65.4724365608547,-0.447207147289017,-0.050797597844034,0.0012460396946512,99,NaN,NaN,2460859.32659275,24,21.5234580071267,19.7562947292246,0.00527014312475398
1719,36,1718.91674804688,35.0155448913574,0.710884213447571,1.25431299209595,0.311913371086121,2.01749515533447,5.16718244552612,5.16785860061646,3.75327491760254,1.56764149665833,221.649078369141,10.7916240692139,221.649078369141,2.63767266273499,45.4449996948242,81.2951965332031,70.1574401855469,0.159290224313736,0.115557633340359,0.125168487429619,20.4664513944079,20.2317750819079,20.4424942845689,0.172989189624786,0.125495582818985,0.135932981967926,75497476,1718.92883300781,35.8204612731934,70.8789825439453,20.4326364664171,0.1384666711092,0.686699151992798,7.84304285049438,257.481328374554,65.4739513368477,-0.447207147289017,-0.050797597844034,0.0012460396946512,0,NaN,NaN,2460859.32659275,24,21.5170950353208,20.1433763377348,-0.00109282868116422
1680,32,1679.61340332031,32.0029792785645,0.994236350059509,1.42311882972717,0.136622041463852,3.62851023674011,6.29068565368652,6.15971183776855,4.52686309814453,2.78655362129211,221.649078369141,10.7916240692139,220.876098632812,3.4242377281189,59.8735198974609,119.230484008789,157.070037841797,0.141324818134308,0.0959787741303444,0.0827155262231827,20.1673022734507,19.8160569075969,19.5676217626367,0.153478756546974,0.104232951998711,0.0898290649056435,201326592,1679.7998046875,31.9680461883545,85.5871047973633,20.2279760507677,0.124569617211819,0.776217401027679,8.71801662445068,257.448224387971,65.4742435320904,-0.447207147289017,-0.050797597844034,0.0012460396946512,99,NaN,NaN,2460859.32659275,24,21.5193499056017,19.9409040560015,0.0011620415997243
1428,6,1427.93017578125,5.70276832580566,0.653023362159729,0.817722916603088,0.0488649904727936,346.197418212891,576.537719726562,538.105712890625,407.256958007812,252.993713378906,222.470642089844,10.9550323486328,222.470642089844,2.59992623329163,5280.10693359375,7297.220703125,7573.158203125,0.0137707144021988,0.0117117641493678,0.0114962235093117,15.3040851581929,15.3492078172333,15.3597065472539,0.0149549962952733,0.0127189755439758,0.0124848987907171,209715204,1427.93505859375,5.68663787841797,8016.615234375,15.2991687921618,0.0121375452727079,4.57753324508667,89.4744338989258,257.235009709797,65.4754425976623,-0.447207147289017,-0.050797597844034,0.0012460396946512,103,20,NaN,2460859.32659275,24,21.5248429580713,15.0174403480039,0.00665509406938586
1648,44,1647.63256835938,43.8549880981445,0.609658777713776,0.828953266143799,0.0523973517119884,20.744649887085,37.6105537414551,35.3174629211426,26.6683692932129,16.3257141113281,221.649078369141,10.7916240692139,221.58024597168,3.85327839851379,356.940582275391,472.683898925781,505.151306152344,0.054019670933485,0.046712227165699,0.0451418943703175,18.2291936510512,18.320669659422,18.299341184027,0.0586653612554073,0.0507294796407223,0.0490240976214409,201326596,1647.59069824219,43.8904075622559,535.591674804688,18.2370569376086,0.047396332025528,0.952359437942505,22.9131660461426,257.422504040953,65.4797159762849,-0.447207147289017,-0.050797597844034,0.0012460396946512,103,20,NaN,2460859.32659275,24,21.5206623954467,17.9511528402246,0.00247453144474078
1605,44,1605.29699707031,44.0467147827148,0.664526641368866,0.854248821735382,0.0651854053139687,91.8058700561523,156.886413574219,147.351257324219,113.211288452148,73.9869613647461,221.79460144043,10.8836460113525,221.547805786133,3.35092377662659,1437.61767578125,2022.1572265625,2208.5654296875,0.0264769364148378,0.0222994927316904,0.0213327128440142,16.7165829571996,16.7425639766587,16.6976232420441,0.0287539530545473,0.0242172498255968,0.0231673270463943,201326720,1605.2958984375,44.0256652832031,2175.1494140625,16.7154218820666,0.0233436655253172,0.874912679195404,46.5222549438477,257.38714920011,65.4815100184556,-0.447207147289017,-0.050797597844034,0.0012460396946512,111,20,NaN,2460859.32659275,24,21.5221472775834,16.4309995302131,0.00395941358146424
1506,36,1505.70056152344,35.682544708252,0.649532914161682,0.833208978176117,0.17212787270546,11.9585418701172,22.3420391082764,21.3286781311035,16.1589679718018,9.74735069274902,222.173370361328,11.0504817962646,222.330261230469,3.31528091430664,218.304183959961,288.798187255859,273.449920654297,0.0693642199039459,0.0599533692002296,0.0616763010621071,18.7630140620771,18.8556023668897,18.9656901154785,0.0753295421600342,0.0651093572378159,0.0669804662466049,738197504,1505.63500976562,35.6541328430176,320.124389648438,18.7958376077746,0.0617361776530743,1.12206327915192,17.5909824371338,257.302961262728,65.4826899759077,-0.447207147289017,-0.050797597844034,0.0012460396946512,103,9,NaN,2460859.32659275,24,21.5241493987655,18.5134274793051,0.00596153476358441
1366,22,1366.26293945312,21.8686962127686,0.757284879684448,1.6402200460434,0.267404615879059,2.34084439277649,5.45813274383545,5.73898935317993,4.51756525039673,2.49137830734253,222.611083984375,10.8493556976318,222.468048095703,3.31844258308411,48.406551361084,103.65193939209,70.9792709350586,0.159241810441017,0.103308513760567,0.127571150660515,20.3979685732076,19.9680569169801,20.4298548612648,0.172936603426933,0.112193048000336,0.138542264699936,67108868,1366.11877441406,22.3149547576904,79.4907455444336,20.3081838754748,0.129853457212448,0.760819494724274,8.36327362060547,257.184948223874,65.4837038017516,-0.447207147289017,-0.050797597844034,0.0012460396946512,106,NaN,NaN,2460859.32659275,24,21.5243492547793,20.0261328183023,0.00616139077733877
1553,46,1553.05786132812,46.6686325073242,1.19175434112549,1.16046369075775,0.152496114373207,1.3910139799118,5.65070724487305,6.48223733901978,5.0638427734375,2.57764601707458,221.993743896484,11.0095720291138,222.120697021484,3.5305347442627,51.5710906982422,96.4942474365234,90.4541320800781,0.155169010162354,0.10817576944828,0.112155087292194,20.3292681944494,20.045731395811,20.166695437682,0.168513551354408,0.117478884756565,0.121800422668457,738197508,1552.22375488281,46.493335723877,93.652458190918,20.1302244333361,0.118632927536964,0.562010109424591,9.15428829193115,257.343011016622,65.4845474251198,-0.447207147289017,-0.050797597844034,0.0012460396946512,99,NaN,NaN,2460859.32659275,24,21.523377210159,19.8471542462491,0.00518934615710405
1688,65,1687.38220214844,65.0138397216797,1.23901963233948,1.04669189453125,0.057398296892643,5.02062511444092,8.6640157699585,8.85477733612061,7.2972207069397,4.68080520629883,221.649078369141,10.7916240692139,221.241622924805,3.32505702972412,85.7489318847656,172.985290527344,192.027877807617,0.114741370081902,0.0784239023923874,0.0742118805646896,19.777472563345,19.4120423219837,19.3494589908979,0.124609127640724,0.0851683616638184,0.0805941000580788,201326596,1687.63305664062,64.8499908447266,119.500648498535,19.8656427530382,0.103733465075493,0.917164385318756,10.4691381454468,257.458119423629,65.4853267558543,-0.447207147289017,-0.050797597844034,0.0012460396946512,106,NaN,NaN,2460859.32659275,24,21.5185487852236,19.5776981191528,0.000360921221650187
