Gaia_RA,Gaia_Dec,LAST_RA,LAST_Dec,LAST_X,LAST_Y,LAST_idx,totalFlux
122.67512512207,4.40575408935547,122.675080208391,4.40573003504116,145.344131469727,318.533538818359,285,39992.8618396644
122.95223236084,4.4088659286499,122.952230360611,4.40891551126368,936.995971679688,322.188995361328,292,37807.6812889942
122.793785095215,4.40935134887695,122.793711920921,4.40937902154774,484.214599609375,326.564605712891,294,9227.54715720219
122.84716796875,4.41022348403931,122.847165031204,4.41027211010662,636.902709960938,328.072418212891,296,10323.6777928236
123.033248901367,4.41285800933838,123.033289311355,4.41288215648183,1168.65295410156,332.074768066406,309,32001.4789986101
122.684524536133,4.41786623001099,122.684480284864,4.41781671210018,172.423919677734,352.963562011719,323,17470.2720683569
122.680076599121,4.41790819168091,122.680051308939,4.4178771529515,159.777160644531,353.229187011719,324,24283.6723172319
122.919975280762,4.41873216629028,122.919938751647,4.41874122506708,844.935546875,350.946960449219,326,250599.8263926
123.120445251465,4.42239952087402,123.120485006343,4.42238697483459,1417.98937988281,357.774963378906,337,29437.6019993154
123.084861755371,4.42426586151123,123.084894169598,4.42429485300139,1316.32006835938,363.862762451172,341,20553.911976835
123.011009216309,4.42440748214722,123.011004452331,4.42446842110342,1105.20043945312,365.677307128906,342,12584.7062541042
122.751281738281,4.4272198677063,122.75120311056,4.42722033425257,363.153656005859,378.534484863281,349,19202.3600993219
122.673065185547,4.42856550216675,122.673025010769,4.42854937590713,139.920532226562,383.951568603516,350,22492.5346200302
122.697204589844,4.42973279953003,122.697174307929,4.42969327872708,208.90592956543,386.725860595703,355,20737.8896503466
122.733924865723,4.432541847229,122.733895565324,4.43253363471466,313.82861328125,394.109252929688,360,11482.5588783453
123.146751403809,4.43275213241577,123.146832580542,4.43276520313624,1493.48132324219,387.063201904297,362,11151.359890413
122.897506713867,4.43535757064819,122.897486235879,4.43542424833862,781.116455078125,399.174987792969,374,14816.7365471984
122.780693054199,4.44045734405518,122.780679711272,4.440462756292,447.591857910156,415.884674072266,384,38339.7331866623
123.20125579834,4.44194078445435,123.201363068057,4.44192570554665,1649.50903320312,412.393646240234,387,10709.1007497014
123.173080444336,4.44266748428345,123.173156288158,4.44266469182049,1568.90148925781,414.986145019531,388,25698.447073942
123.137420654297,4.44636106491089,123.137468351518,4.44638818002014,1466.97595214844,426.265411376953,395,65006.953556698
122.817359924316,4.44731712341309,122.817341914369,4.44733235851527,552.431640625,434.84326171875,397,10667.7854172931
123.129539489746,4.44926023483276,123.12950951585,4.44922824232252,1444.28454589844,434.541564941406,403,84361.8151454686
122.709426879883,4.45541334152222,122.709389900256,4.45540736646694,244.290771484375,460.149047851562,415,77906.6113859907
122.802238464355,4.45700597763062,122.8022277925,4.45704328576693,509.451934814453,462.966827392578,418,28248.1188566787
122.721481323242,4.45863819122314,122.721442047488,4.45865997619149,278.771392822266,469.221771240234,421,922888.880602295
122.985313415527,4.45904684066772,122.985348600321,4.45909868949246,1032.55773925781,465.382751464844,423,39813.653841585
122.872604370117,4.46067714691162,122.872445040249,4.46072468021349,710.072448730469,472.151672363281,426,9987.9949240504
123.044586181641,4.46202850341797,123.044599439092,4.4620958978564,1201.89672851562,472.904907226562,431,27961.1191740367
122.896362304688,4.46216917037964,122.896370330891,4.46222750923956,778.439880371094,476.002838134766,432,24769.9297520126
122.640556335449,4.46301317214966,122.640512247217,4.4629828480172,47.753173828125,483.291961669922,435,45579.0641055306
122.86011505127,4.47093868255615,122.860108569805,4.47100397329729,675.033386230469,501.845245361328,449,361957.485581913
122.948883056641,4.47323036193848,122.948883779356,4.47330714837732,928.656921386719,506.771636962891,455,14473.6714666603
122.917587280273,4.47375297546387,122.917600510801,4.47384252681154,839.304443359375,508.888549804688,457,10119.5075981793
123.010353088379,4.4749174118042,123.010370612992,4.47499058788559,1104.34594726562,510.473327636719,462,10453.2883490272
122.961708068848,4.47624158859253,122.961684832745,4.47630951183969,965.28271484375,515.139892578125,467,55173.4424474553
122.949127197266,4.47657823562622,122.949120172414,4.47663518442709,929.395690917969,516.304992675781,469,33608.2063518381
122.868194580078,4.47899150848389,122.868183500422,4.4790642889714,698.251831054688,524.789123535156,475,54600.9434095883
122.871292114258,4.47990226745605,122.871285122411,4.47996597580257,707.128112792969,527.313842773438,480,27813.9670672079
122.715919494629,4.48002195358276,122.715965674444,4.48003181988754,263.548919677734,530.573364257812,481,12614.6540441081
123.092864990234,4.48176622390747,123.092909928464,4.48182062713931,1340.3125,528.586059570312,483,24091.4518882694
122.702629089355,4.48308134078979,122.702595860405,4.48306599158214,225.429092407227,539.542053222656,484,541207.007414567
122.782920837402,4.48593044281006,122.782890091695,4.48597707394899,454.783599853516,546.261779785156,488,46983.2644348053
122.817726135254,4.489586353302,122.817744298626,4.48964496824688,554.3955078125,556.086547851562,493,15935.5501685954
123.09561920166,4.49023103713989,123.095663237246,4.49030340353579,1348.34167480469,552.851257324219,498,125366.732490265
122.961448669434,4.49068403244019,122.961472368837,4.49072683779925,964.950988769531,556.463317871094,501,11061.1957029412
123.130767822266,4.49265909194946,123.130834689527,4.49269663012956,1448.89624023438,559.103698730469,505,110854.350450567
122.918815612793,4.49392366409302,122.918824585701,4.49398227187959,843.186401367188,566.584106445312,507,13548.5560419717
123.056953430176,4.49401712417603,123.056985247801,4.49409573410131,1237.89453125,564.398498535156,508,78430.4762262822
123.042823791504,4.49487733840942,123.042851123089,4.49493467837115,1197.52587890625,567.053344726562,510,11375.7263264897
122.948188781738,4.49584436416626,122.94820179993,4.49593979182427,927.141174316406,571.648315429688,512,44799.5241438993
123.136505126953,4.49712610244751,123.13658620535,4.49722703048275,1465.41955566406,571.99072265625,513,117212.478912289
122.652099609375,4.49828767776489,122.652095408838,4.49828440702891,81.5236892700195,584.200744628906,515,15895.6328058365
122.690124511719,4.50209522247314,122.690129841442,4.50212956334234,190.205001831055,594.427490234375,525,156953.410090795
122.780708312988,4.50449466705322,122.780737683836,4.50454959265567,448.996765136719,599.529113769531,532,10235.1070497838
123.141059875488,4.50522089004517,123.141102443247,4.50525223865625,1478.47973632812,594.916687011719,533,19832.7933329127
122.78490447998,4.50930595397949,122.784929232645,4.50933021079027,461.059875488281,613.146728515625,545,44664.6173856874
122.866539001465,4.50933504104614,122.866536043015,4.50940525108349,694.130004882812,611.774963378906,546,18094.4574974637
122.766479492188,4.50996685028076,122.766485366421,4.50998544742,408.400909423828,615.391052246094,549,14040.6481716617
122.649116516113,4.51026582717896,122.649080141406,4.51030841451239,73.1510696411133,618.720336914062,551,49719.9199939527
123.079597473145,4.51492834091187,123.079632740876,4.51499022686988,1303.00610351562,623.890380859375,562,14594.0012974552
122.702217102051,4.51711845397949,122.702211176036,4.51714610990893,224.997833251953,637.212585449219,572,21076.7244362511
122.82740020752,4.51915121078491,122.827379110463,4.51917817253939,582.483459472656,640.538696289062,576,11404.899696803
123.054847717285,4.51917934417725,123.054864307522,4.51924955229989,1232.3154296875,636.533996582031,577,14135.4656059237
122.831497192383,4.52036428451538,122.831519532638,4.52042297018013,594.332580566406,644.026062011719,581,12104.9223648786
123.085174560547,4.52820873260498,123.085200961549,4.52826423452772,1319.17175292969,661.842468261719,603,9807.37871723573
123.045280456543,4.53363943099976,123.045305711364,4.53369956003015,1205.28173828125,678.122924804688,611,12596.1600719609
122.93970489502,4.53422880172729,122.939776362814,4.53439192622522,903.81201171875,682.015502929688,614,36442.9219763073
122.645393371582,4.53670310974121,122.645392465683,4.53671041715666,63.1433563232422,694.460388183594,619,302877.056859725
123.077934265137,4.53927278518677,123.077945169593,4.53934347543586,1298.65173339844,693.72802734375,626,14878.3543331061
123.072334289551,4.53929042816162,123.072353785274,4.53936776581041,1282.67529296875,693.895324707031,627,14785.6744815746
122.941680908203,4.54169702529907,122.941717702467,4.54179124114553,909.500305175781,703.18896484375,636,25503.1029724136
123.036529541016,4.5495548248291,123.036544251908,4.5496304212856,1180.5556640625,723.944763183594,654,50941.0174202948
122.910850524902,4.55186748504639,122.910851344887,4.55195688436711,821.528503417969,732.9013671875,661,65006.4619898049
122.921371459961,4.55548429489136,122.921379885223,4.55556980710645,851.672119140625,743.0615234375,671,58179.7936039518
122.74405670166,4.5559287071228,122.744090068455,4.55595857966537,345.345458984375,747.601013183594,672,19573.205745435
122.941864013672,4.55946445465088,122.941877090525,4.55956131537438,910.299255371094,754.123901367188,681,128629.512428165
123.188598632812,4.56043910980225,123.188625776343,4.56046881424874,1615.3701171875,752.401062011719,685,12747.7108143939
123.079200744629,4.56449508666992,123.079223228406,4.56451626458489,1302.78991699219,765.868225097656,700,196131.177105946
123.123069763184,4.57253932952881,123.122971361479,4.57254947052186,1427.96118164062,788.143493652344,722,1022697.20479025
122.801498413086,4.58054256439209,122.801528348311,4.58063804481573,509.853607177734,817.204956054688,737,15969.5519731474
123.040023803711,4.58373928070068,123.040054943402,4.58384810836438,1191.24914550781,821.976501464844,743,11464.401876052
122.86759185791,4.59200811386108,122.867603911716,4.59208322790307,698.784545898438,848.7421875,760,1022795.12412505
123.08869934082,4.59331798553467,123.088678305063,4.59338149224442,1330.36877441406,848.458251953125,766,14815.5347138283
122.679458618164,4.59384727478027,122.679493306974,4.59388154776723,161.642654418945,857.615356445312,770,10989.4536637811
123.185096740723,4.59428739547729,123.185092769771,4.59431427794568,1605.93188476562,849.495361328125,771,26185.1398073951
123.021026611328,4.60666370391846,123.021036797915,4.60674715583869,1137.35864257812,887.96484375,794,34570.5665819193
122.666328430176,4.60907411575317,122.666364362277,4.60912485293068,124.459266662598,901.58203125,799,28170.5592934299
123.154197692871,4.61267471313477,123.154188965059,4.61272463362175,1517.9638671875,902.799438476562,811,31839.6994982682
122.633850097656,4.6159930229187,122.633865707801,4.61601773019653,31.8090419769287,922.018127441406,820,20945.2461413754
123.063873291016,4.6201319694519,123.063882388367,4.62022846002548,1260.04089355469,925.863220214844,825,25720.904478883
122.882369995117,4.62222194671631,122.882386996384,4.6222657190607,741.597900390625,934.993041992188,831,48731.1106642752
122.722068786621,4.62340259552002,122.722107335983,4.62344941798216,283.90478515625,941.508361816406,835,209194.058126429
123.149406433105,4.62891674041748,123.149374374007,4.62898763207608,1504.52368164062,949.512023925781,845,16269.7906993639
123.013389587402,4.63038778305054,123.013404006457,4.63046361824428,1116.01623535156,956.099853515625,851,10508.7024676325
122.873313903809,4.63114213943481,122.873339076092,4.63120233263688,715.931518554688,960.785522460938,853,20447.4624805123
123.209983825684,4.63206815719604,123.209956484505,4.63206591708769,1677.74780273438,957.329284667969,856,23240.1997934092
123.146606445312,4.63426351547241,123.146586691417,4.63431352851658,1496.66149902344,964.830627441406,861,17090.5438682122
122.822647094727,4.64007568359375,122.822654729714,4.64012524970946,571.355285644531,987.33544921875,875,12832.5058435538
122.666412353516,4.64174365997314,122.666535829599,4.6417090078924,125.597930908203,994.98974609375,880,100824.82831238
123.007705688477,4.64374923706055,123.007816795669,4.64383190204641,1100.31665039062,994.530639648438,886,14623.2982000656
122.795776367188,4.64710664749146,122.795811327755,4.64716792506388,494.836700439453,1008.04815673828,889,14957.3502867358
123.031120300293,4.64960384368896,123.031124288673,4.64966907795755,1167.02221679688,1010.85473632812,896,216912.948433786
122.966453552246,4.65241146087646,122.96648423361,4.65246971017477,982.407531738281,1020.04174804688,899,11222.6441896194
122.623748779297,4.65322637557983,122.623789510097,4.65320541729135,3.78591346740723,1028.83923339844,901,27254.1218692439
122.746124267578,4.66143846511841,122.746158292148,4.66148624184258,353.334503173828,1050.07934570312,919,43631.1773487736
123.174659729004,4.6616997718811,123.174627753887,4.6617189984788,1577.35168457031,1042.94738769531,921,105335.922631776
123.206268310547,4.66217374801636,123.206224663261,4.66217418539523,1667.67944335938,1043.72924804688,922,457832.481465342
122.91983795166,4.66404581069946,122.919853280439,4.66412197240524,849.435607910156,1054.30712890625,926,43835.1423788988
122.931221008301,4.66944265365601,122.931270220714,4.6695112985174,882.153564453125,1069.55065917969,942,30218.352818667
123.11466217041,4.67120170593262,123.114616521034,4.67126118004415,1406.02587890625,1071.32336425781,945,56290.5497201399
123.102737426758,4.67253971099854,123.102687693195,4.67261130094883,1371.96301269531,1075.39904785156,948,18735.6380266352
122.849746704102,4.6732611656189,122.849776445978,4.67333395214185,649.468322753906,1082.03540039062,950,23740.6291368661
123.020774841309,4.67619037628174,123.020811459821,4.67623790970629,1138.08325195312,1087.22497558594,960,11374.4511575638
122.900863647461,4.67938375473022,122.900916620955,4.67942790535445,795.64990234375,1098.54821777344,968,53452.3553766874
123.191612243652,4.68472003936768,123.191570335095,4.68472562512369,1626.24108886719,1108.64440917969,979,13062.1326607702
122.750900268555,4.68776035308838,122.750940812357,4.68780916446277,367.514892578125,1125.46142578125,985,15885.6080445146
122.665306091309,4.68794727325439,122.665356175707,4.68794288702383,123.155258178711,1127.5732421875,986,36681.4133975657
123.174453735352,4.68923902511597,123.174417855772,4.68925267333564,1577.302734375,1121.91223144531,993,176323.602676298
122.69409942627,4.69400691986084,122.694151234697,4.69399183703599,205.48893737793,1144.32946777344,999,40368.4068747002
122.785736083984,4.69517755508423,122.785780418108,4.69521678476585,467.146728515625,1146.01782226562,1005,15793.5595221352
122.771926879883,4.69586181640625,122.77197824258,4.69588596473761,427.747467041016,1148.20690917969,1006,92713.5058090669
123.026718139648,4.69761228561401,123.026742112525,4.6976845265158,1155.45446777344,1148.62426757812,1010,16299.6978971147
122.69896697998,4.69898176193237,122.699036507863,4.69898359391621,219.537185668945,1158.54418945312,1012,13512.698545722
122.673500061035,4.70087289810181,122.673540395721,4.70089700172229,146.781661987305,1164.55029296875,1016,12214.7691793449
122.837265014648,4.70304870605469,122.837305105275,4.70309363881326,614.443298339844,1167.61169433594,1019,19538.7981889148
122.695686340332,4.70494174957275,122.695734401257,4.70497529884049,210.229400634766,1175.79260253906,1022,21338.1287289522
122.676620483398,4.70606517791748,122.676635425671,4.70606829904361,155.722045898438,1179.31579589844,1024,11297.3417415341
122.981185913086,4.70670986175537,122.981221268768,4.70675992607659,1025.58447265625,1175.46179199219,1025,28072.7119644607
123.148559570312,4.70916986465454,123.148496847379,4.70918238803629,1503.61474609375,1179.50415039062,1026,10198.778676521
122.771049499512,4.7097373008728,122.771130354638,4.70972957238833,425.602966308594,1187.92211914062,1030,59208.5500838351
122.644172668457,4.71492147445679,122.644215673927,4.71493114163421,63.3428611755371,1205.39819335938,1042,56916.2097935057
123.174186706543,4.71922636032104,123.17411309996,4.71924499717451,1577.03662109375,1207.93688964844,1047,80426.752150938
122.997688293457,4.72188091278076,122.997709529284,4.72191381960904,1072.9921875,1218.6279296875,1054,11459.135500597
123.16609954834,4.7238655090332,123.166045760541,4.72387532770692,1554.07092285156,1221.35192871094,1062,19757.8016224913
122.916572570801,4.72606754302979,122.916581828525,4.72591709645952,841.320678710938,1231.57995605469,1067,25497.7459987791
122.696342468262,4.72654867172241,122.696342734324,4.72656762448323,212.400314331055,1237.70007324219,1070,14565.2136887806
122.79141998291,4.7284083366394,122.791475913919,4.72843399570551,484.074981689453,1241.16564941406,1077,18387.0209562254
123.003646850586,4.73217678070068,123.003671492284,4.73222007373576,1090.23205566406,1248.08129882812,1088,11065.3263147587
122.825622558594,4.7353572845459,122.82567156014,4.73538237972628,581.865966796875,1260.43395996094,1096,12033.3935463246
123.098220825195,4.73607969284058,123.098120714423,4.73606402553646,1360.18469238281,1257.45947265625,1099,11265.4523328014
122.810409545898,4.73673915863037,122.810411350442,4.73675386122446,538.314514160156,1264.66040039062,1101,463995.511154387
122.833808898926,4.73865270614624,122.833929850239,4.73863986278376,605.515319824219,1269.61877441406,1104,42252.2736725679
122.83016204834,4.74454784393311,122.830200399934,4.74459062113609,594.984252929688,1286.75720214844,1111,419685.695269706
123.005599975586,4.74681854248047,123.005604741948,4.74685356750533,1096.04992675781,1290.01916503906,1117,445666.904877603
122.969169616699,4.74861192703247,122.969203416415,4.74865028309214,992.092468261719,1295.82348632812,1123,11349.2106933671
123.104927062988,4.74874782562256,123.104890414347,4.74875951031327,1379.78833007812,1293.75866699219,1124,80028.007824367
122.644203186035,4.75148916244507,122.644269203111,4.75146314501857,64.2343826293945,1310.16284179688,1125,122325.472002478
122.673149108887,4.75338840484619,122.673230395928,4.75334513942798,146.954147338867,1314.96520996094,1128,69415.2546819865
123.066497802734,4.75403881072998,123.066486013661,4.75404918814818,1270.14855957031,1309.59155273438,1134,20972.7667763465
123.157897949219,4.75566434860229,123.157798753477,4.75565988114722,1531.14501953125,1312.65881347656,1138,12754.5463567444
122.845375061035,4.75863265991211,122.845415102633,4.75864603011279,638.717834472656,1326.78125,1147,34215.3257699904
122.938934326172,4.75974941253662,122.938989497848,4.75975780171228,906.006713867188,1328.23083496094,1149,14925.3307560239
123.024559020996,4.77319669723511,123.024542844274,4.77320194001803,1150.69116210938,1365.26281738281,1176,27952.1869836596
122.697944641113,4.7744927406311,122.698008908024,4.77448584605533,218.125427246094,1375.0966796875,1183,169693.988537668
123.004219055176,4.77551555633545,123.00422646468,4.77554360887348,1092.69274902344,1372.3388671875,1186,14877.5751284895
122.73902130127,4.77593231201172,122.739042850172,4.77594504599352,335.313720703125,1378.46154785156,1187,17988.5612365505
122.752777099609,4.78326845169067,122.752805370424,4.7832756019766,374.758392333984,1399.21630859375,1202,31908.9783625923
123.174537658691,4.7835636138916,123.174528866148,4.78373546128666,1579.54345703125,1392.91833496094,1203,20124.1034149874
122.650375366211,4.78432464599609,122.650443144485,4.7842802232378,82.5265121459961,1404.15905761719,1207,35948.1291315747
122.655693054199,4.7846531867981,122.65576354172,4.78454154120376,97.7207565307617,1404.79919433594,1208,10008.2822008386
123.18872833252,4.78483438491821,123.188609547565,4.78481882392274,1619.81713867188,1395.79333496094,1209,14650.0970896131
122.985862731934,4.78809356689453,122.985837075829,4.7880685780523,1040.40966796875,1408.59533691406,1219,77601.1048924713
122.682174682617,4.78918409347534,122.68222754356,4.78909613641397,173.365936279297,1417.32299804688,1223,15329.3914577659
122.956489562988,4.78958082199097,122.956519614384,4.78959102851053,956.687194824219,1413.48937988281,1224,16115.7091304143
123.048278808594,4.79257297515869,123.048267203303,4.79257701224732,1218.87353515625,1420.42785644531,1229,71814.9317617095
122.957336425781,4.79290199279785,122.957393890865,4.79290962647594,959.252197265625,1422.99353027344,1231,9826.97851426766
123.204963684082,4.79501438140869,123.204844265355,4.79497805605649,1666.43920898438,1424.67126464844,1236,25726.7148643224
122.764373779297,4.7957124710083,122.764401982222,4.79569166236819,408.122833251953,1434.60363769531,1238,16591.1255623549
123.184295654297,4.79834508895874,123.184205530916,4.79830513345108,1607.50671386719,1434.55578613281,1242,26013.6721862152
122.872657775879,4.79866075515747,122.872695402569,4.79865254984635,717.439025878906,1441.02478027344,1243,12897.0578640178
122.999633789062,4.80466461181641,122.999651773703,4.80468639404147,1080.21655273438,1456.02160644531,1258,9468.31465013894
122.698951721191,4.80501222610474,122.699041178026,4.80498103290622,221.692306518555,1462.54846191406,1261,10198.3056404372
122.861686706543,4.80524826049805,122.861746636655,4.80523845823273,686.302856445312,1460.12292480469,1262,35545.1496454247
122.67342376709,4.80913019180298,122.673468375441,4.80907078430132,148.765808105469,1474.7978515625,1269,15870.5460496757
122.726112365723,4.80980014801025,122.726189821759,4.80975907701212,299.302093505859,1475.71142578125,1271,142127.651433892
122.740669250488,4.80995559692383,122.740674552846,4.80992648813705,340.662628173828,1475.90441894531,1272,21498.6602098455
123.168731689453,4.81016206741333,123.168643177809,4.81010974186685,1563.26501464844,1468.68005371094,1273,12956.9255584241
122.844200134277,4.81403541564941,122.844208145157,4.81401976744759,636.392700195312,1485.64489746094,1290,11033.406293823
123.056282043457,4.81412363052368,123.056248670874,4.81412897490428,1242.12231445312,1482.11840820312,1293,25387.2864271509
123.186256408691,4.81874942779541,123.186147197775,4.81871402879322,1613.48205566406,1493.076171875,1301,20051.9380131048
122.652931213379,4.82720279693604,122.652974125294,4.82709968510229,90.6260604858398,1526.93530273438,1315,17930.5045823034
122.822158813477,4.82823181152344,122.822227412274,4.82821601732868,573.909362792969,1526.78930664062,1317,139466.470995253
122.955039978027,4.82919263839722,122.955075479154,4.82917997609792,953.370178222656,1527.08959960938,1320,14256.5757937776
123.153060913086,4.83016490936279,123.15296185563,4.83011783962196,1518.85656738281,1526.34558105469,1322,11405.9751160428
122.835067749023,4.83125972747803,122.835102430527,4.83123600477075,610.739379882812,1535.20849609375,1327,12018.1927433769
122.829696655273,4.83498001098633,122.829773752963,4.83494921770221,595.597595214844,1545.96276855469,1333,10563.9207954483
122.725616455078,4.83651351928711,122.725675927765,4.83646835102377,298.380096435547,1552.34436035156,1339,26542.9222385028
122.85823059082,4.83692789077759,122.858279950073,4.83689914210059,677.048095703125,1551.01843261719,1341,11391.1062115798
123.069000244141,4.83711528778076,123.068948677034,4.83708451439291,1278.8876953125,1547.75952148438,1342,339792.47503764
122.657409667969,4.8381404876709,122.657492386419,4.83805623397599,103.74934387207,1558.27478027344,1345,14593.2599314392
122.958076477051,4.83812475204468,122.958112002024,4.83807940943582,962.227416992188,1552.56787109375,1346,255490.314996881
122.930618286133,4.84100008010864,122.93064376897,4.84097191125334,883.820556640625,1561.36462402344,1352,32047.4230422908
123.201187133789,4.84684133529663,123.201056380013,4.8467463635007,1656.69348144531,1573.26098632812,1363,60054.6902122399
122.798233032227,4.85482215881348,122.798286817224,4.85478792854318,506.086944580078,1603.48364257812,1380,25396.7424590797
122.976501464844,4.85714817047119,122.976501795491,4.85709823064386,1015.15576171875,1606.806640625,1384,210035.711008294
123.122001647949,4.861083984375,123.121806192635,4.86100995287585,1430.44970703125,1615.50671386719,1393,103360.767740615
122.823768615723,4.86631298065186,122.823865211022,4.8662397021629,579.366088867188,1635.85168457031,1404,12645.2421073095
123.024482727051,4.86847925186157,123.024439118541,4.86840839924303,1152.3525390625,1638.41101074219,1410,21930.0665235736
123.122230529785,4.87029981613159,123.122131933792,4.87022167650931,1431.57421875,1641.93383789062,1412,24308.9544392202
122.687438964844,4.87148809432983,122.687555631428,4.87140156872077,190.261566162109,1653.3330078125,1414,15861.063021592
123.027687072754,4.87278509140015,123.027680956141,4.87272256332763,1161.70544433594,1650.73352050781,1423,12206.5023588312
122.974143981934,4.87657833099365,122.974137253868,4.87640919424484,1008.80078125,1662.25964355469,1433,7912.17894266042
123.093856811523,4.87708425521851,123.09378126525,4.87699619152661,1350.68737792969,1661.8544921875,1436,35824.467379914
122.689407348633,4.87814855575562,122.68954288363,4.87800499235346,196.071166992188,1672.23986816406,1438,12710.1183402347
