Gaia_RA,Gaia_Dec,LAST_RA,LAST_Dec,LAST_X,LAST_Y,LAST_idx,Var1
122.867889404297,4.2976245880127,122.867855088127,4.29756654655259,693.872436523438,4.79899215698242,4,14498.6236098896
122.950538635254,4.29895401000977,122.950507314492,4.29890877288637,930.015625,7.06220531463623,9,23388.7207364494
122.973747253418,4.3042688369751,122.973750717344,4.30419260976804,996.51953125,21.7632789611816,29,52509.3214725983
122.88858795166,4.30545711517334,122.888534092633,4.30541394465181,753.091918945312,26.8758811950684,35,10566.7507546163
122.744766235352,4.30675315856934,122.744670046145,4.30664987804902,342.177520751953,33.2794952392578,39,174803.1596334
123.084991455078,4.30751085281372,123.085083366379,4.30736310124327,1314.68908691406,28.82297706604,40,119576.902673279
123.039436340332,4.30757761001587,123.039452417223,4.30747699325377,1184.30200195312,29.9667911529541,41,15769.5627367691
122.642929077148,4.30926465988159,122.642875958714,4.30910582779347,51.4881248474121,42.4517288208008,42,367188.206763639
123.208801269531,4.30980777740479,123.208899319863,4.30969080863289,1668.59582519531,33.3487854003906,43,15820.8695891792
122.981597900391,4.31056118011475,122.981590316201,4.31046933330637,1019.03387451172,39.5980224609375,46,18470.7684322054
122.941917419434,4.31363344192505,122.941876283105,4.31360056513711,905.630737304688,49.3096199035645,50,20912.1288082559
122.91397857666,4.31732654571533,122.913953750975,4.31730042090382,825.930603027344,60.4370765686035,59,576311.899517848
122.892250061035,4.31941652297974,122.892211983676,4.31937519326911,763.85986328125,66.7965240478516,64,17719.3289911671
122.69905090332,4.3220911026001,122.698958909053,4.32201332905716,211.914840698242,78.2299499511719,67,67120.3212914795
122.870994567871,4.32282686233521,122.870929190899,4.32279576184247,703.127563476562,77.0058746337891,72,107643.119121012
123.228759765625,4.32522773742676,123.228633463712,4.32510406082428,1725.28735351562,77.177619934082,78,22813.5427275592
122.645469665527,4.32609558105469,122.645424502025,4.32596244332944,59.0957946777344,90.6739959716797,81,96446.113565176
122.994621276855,4.32602882385254,122.994617657577,4.32598830842148,1056.54162597656,83.814697265625,82,31777.2405084179
122.987831115723,4.33209371566772,122.987840951252,4.33203980618344,1037.29248046875,101.275741577148,95,25335.9495625123
122.965766906738,4.33521175384521,122.96576361743,4.33518442160846,974.276306152344,110.693298339844,105,10400.2986349488
123.20263671875,4.33536005020142,123.202740000909,4.33524136808838,1651.45861816406,106.657859802246,106,33067.9604020629
123.035270690918,4.33533430099487,123.035308336314,4.3352713968242,1172.97448730469,109.667449951172,107,16642.9252797555
122.777236938477,4.33636236190796,122.777169175965,4.3363212002632,435.569183349609,117.604393005371,111,52488.5394753847
123.103981018066,4.3412389755249,123.103863658022,4.34111720210554,1368.97790527344,125.194793701172,121,47403.2177887292
122.672203063965,4.34849786758423,122.672132929189,4.34840818859257,135.811111450195,154.394470214844,142,38613.7887280618
122.633766174316,4.35025501251221,122.633704520185,4.3501456803686,26.0972766876221,160.189544677734,147,10540.7619747041
123.034523010254,4.35100603103638,123.034552486749,4.35099024848094,1171.10632324219,154.71516418457,148,10362.3831529808
122.881935119629,4.35196542739868,122.881909846162,4.35194977488562,735.042907714844,160.309173583984,150,803048.568451914
