XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,JD,CropID,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1087,1226,1086.95104980469,1225.82043457031,1.10674953460693,1.02063453197479,0.0185245834290981,43.6493606567383,102.988693237305,108.108329772949,93.0631332397461,63.7626419067383,144.86848449707,159.355804443359,143.085525512695,75.1497955322266,3626.4521484375,6840.9013671875,7658.998046875,0.0265552420169115,0.0163357835263014,0.0150612080469728,16.5671161049931,15.8780377205739,15.7553911502489,0.0288389921188354,0.017740661278367,0.0163564719259739,0,2460381.32076979,16,1086.93505859375,1225.83850097656,7297.13671875,15.8079402826124,0.0128512270748615,1.0700718164444,84.5055465698242,124.097497669256,4.73083135138971,21.8437750592811,15.4384688403253,-0.0121078422162377
1337,1228,1336.55126953125,1227.60375976562,1.0428067445755,0.973122715950012,0.0154262958094478,11.0396327972412,25.1116504669189,26.8593616485596,23.8301677703857,16.4721870422363,144.562103271484,160.204574584961,145.961273193359,15.4727210998535,949.104858398438,1648.9287109375,1826.54064941406,0.0363234616816044,0.0263534523546696,0.0248845685273409,18.0225343690825,17.4228159664923,17.3117473857071,0.0394472777843475,0.0286198500543833,0.0270246416330338,0,2460381.32076979,16,1336.58203125,1227.5830078125,1909.10791015625,17.2637451074415,0.0258769094944,0.791939318180084,41.9679183959961,124.184814366412,4.73186791312489,21.8470132781655,16.897512074601,-0.00886962333180519
783,1231,783.075317382812,1231.48767089844,1.0084171295166,0.882628619670868,0.161113515496254,6.79268550872803,15.2260961532593,15.4629821777344,12.4010038375854,8.20703792572021,144.617767333984,153.317687988281,144.51513671875,12.3955087661743,541.745971679688,881.428100585938,878.436157226562,0.0486765690147877,0.0365005470812321,0.0365718975663185,18.6313281396172,18.1028524381329,18.1065441500956,0.0528627522289753,0.0396395958960056,0.0397170819342136,4,2460381.32076979,16,782.794189453125,1231.27661132812,1055.0146484375,17.9076755426222,0.0357819907367229,1.02649891376495,30.3504619598389,123.991080597318,4.73217844420053,21.8410917164308,17.5355204814084,-0.0147911850664937
805,1231,804.775634765625,1231.42395019531,1.12065482139587,0.969543397426605,0.00859655160456896,19.6573944091797,44.7133636474609,47.1602401733398,41.2384071350098,28.7534847259521,144.483901977539,154.191833496094,144.461349487305,11.789623260498,1626.52856445312,2923.02197265625,3368.06127929688,0.0258330143988132,0.0189309194684029,0.0175829362124205,17.4376664188167,16.8012407386037,16.647371008594,0.0280546527355909,0.0205589793622494,0.0190950687974691,128,2460381.32076979,16,804.787963867188,1231.41174316406,3214.51342773438,16.6980331323439,0.0196085777133703,1.16192352771759,55.3839225769043,123.998776022106,4.73226623304262,21.8412341873981,16.3260210659442,-0.0146487140992833
1709,1227,1709.21362304688,1227.07604980469,1.12896263599396,1.11116659641266,0.0262771360576153,72.3226013183594,169.655700683594,181.986877441406,160.127838134766,110.141937255859,144.441787719727,151.175888061523,144.396484375,12.6176557540894,5792.43896484375,11391.251953125,12796.3916015625,0.0133185517042875,0.00943470094352961,0.00889490265399218,16.0586673675636,15.3243924129638,15.1981022537831,0.0144639471545815,0.0102460850030184,0.00965986400842667,67108864,2460381.32076979,16,1709.17114257812,1227.08264160156,11890.537109375,15.2778175256544,0.0100224176421762,3.7542097568512,108.357086181641,124.315094692708,4.73229925494766,21.8542944095064,14.9188657170462,-0.00158849199089921
508,1234,508.353637695312,1233.61962890625,1.04662311077118,0.975873649120331,0.0688831955194473,8.71769905090332,17.9284954071045,18.5775165557861,16.0545310974121,10.6605796813965,145.117034912109,162.164459228516,145.603912353516,12.4605569839478,634.664184570312,1196.33093261719,1306.81591796875,0.0442843474447727,0.0307306814938784,0.0292598027735949,18.4594583930774,17.7711919768248,17.6752843902846,0.0480928011238575,0.0333735197782516,0.0317761451005936,4,2460381.32076979,16,508.288482666016,1233.72863769531,1306.77172851562,17.6753204248243,0.0318516194820404,1.21805274486542,34.0955963134766,123.895015363412,4.73251144050627,21.8398977394104,17.3019734032768,-0.0159851620869674
944,1233,944.097839355469,1233.02661132812,0.884773254394531,0.986898243427277,0.0563464909791946,7.56872892379761,15.3060455322266,15.3502082824707,12.727162361145,8.77726745605469,144.639724731445,158.725234985352,145.126373291016,13.1188144683838,526.329956054688,885.512268066406,966.162719726562,0.0502116344869137,0.036725640296936,0.0349197871983051,18.6626719249706,18.0978332251328,18.0031942130187,0.0545298345386982,0.0398840457201004,0.0379228889942169,4,2460381.32076979,16,943.995422363281,1232.76550292969,1026.72204589844,17.9371879480177,0.0364181660115719,1.07147395610809,29.8202838897705,124.047479381919,4.73299189714363,21.8422963931549,17.5662391639519,-0.0135865083424122
1075,1233,1074.62658691406,1232.73510742188,1.07660901546478,1.00127267837524,0.037394292652607,57.8748207092285,137.462997436523,145.847213745117,126.22541809082,85.1496276855469,144.816055297852,158.925994873047,148.384216308594,62.781551361084,4910.81201171875,9122.009765625,9666.5478515625,0.0191591214388609,0.0125296749174595,0.0120677659288049,16.2379377470597,15.5655947205408,15.5026425412279,0.0208068061619997,0.0136072272434831,0.0131055936217308,0,2460381.32076979,16,1074.64636230469,1232.73461914062,10035.9072265625,15.4619300744825,0.0109260510653257,1.19666051864624,99.3954696655273,124.093186264253,4.73321357056886,21.8435698267252,15.0922532209413,-0.0123130747721053
355,1238,354.889526367188,1238.40075683594,1.215989112854,1.42034459114075,0.0221275761723518,2.3794252872467,5.65060234069824,5.73247337341309,4.32046747207642,1.78251385688782,145.609786987305,152.138259887695,143.181365966797,12.2208738327026,207.60205078125,465.662261962891,535.869262695312,0.0910066515207291,0.0532562732696533,0.0488490164279938,19.6727167763059,18.7956384501288,18.6431701678308,0.0988332256674767,0.0578363128006458,0.0530500300228596,0,2460381.32076979,16,354.860137939453,1237.59387207031,375.106597900391,19.0304248712355,0.0664785131812096,0.973313689231873,16.3361053466797,123.841309653221,4.73355559031455,21.8397644338948,18.6569526650604,-0.0161184676025588
1009,1234,1009.49566650391,1234.322265625,1.11162626743317,1.02112030982971,0.0291257500648499,412.181640625,980.69140625,1048.19848632812,918.067749023438,628.855041503906,144.931335449219,160.030624389648,145.359512329102,12.0108118057251,36088.32421875,67834.1875,75057.1640625,0.00527451978996396,0.0038435896858573,0.00365359918214381,14.0724042753003,13.3871994967,13.277340687666,0.00572812836617231,0.00417413841933012,0.00396780855953693,0,2460381.32076979,16,1009.48937988281,1234.31884765625,73204.1484375,13.3044813058668,0.00401824247092009,3.06380343437195,270.267425537109,124.070389558157,4.73365055500994,21.8428861439908,12.9341219007075,-0.0129967575065619
686,1239,686.432922363281,1239.2373046875,1.20081400871277,0.990823864936829,0.270725309848785,3.18974733352661,5.83035182952881,6.60901069641113,5.92497968673706,3.32757520675659,144.938858032227,152.102691650391,146.286483764648,12.6446113586426,192.302032470703,422.746856689453,366.771179199219,0.0975895971059799,0.0570975095033646,0.0625703930854797,19.755832020874,18.9006140227292,19.0548249907331,0.105982303619385,0.0620078966021538,0.0679514482617378,0,2460381.32076979,16,685.977966308594,1239.2822265625,431.376373291016,18.8786743066603,0.0608115568757057,1.02169167995453,17.8584480285645,123.957188214998,4.73478806413405,21.8404624920133,18.5058965939668,-0.0154204094840651
246,1242,246.195755004883,1241.73913574219,1.12614524364471,1.04717493057251,-0.048972986638546,7.53432321548462,14.4313631057739,14.6934270858765,12.4708337783813,8.40378093719482,145.817962646484,162.046890258789,144.855560302734,12.1736116409302,500.04052734375,954.976867675781,1102.67114257812,0.0509168840944767,0.0347799621522427,0.0320744849741459,18.7183037121962,18.0158377455889,17.859705150153,0.0552957355976105,0.037771038711071,0.0348328910768032,0,2460381.32076979,16,245.940902709961,1241.83264160156,1011.04864501953,17.9538905999952,0.0367895513772964,0.649227857589722,29.519250869751,123.803178041229,4.73481269963491,21.8399419187424,17.5805867791738,-0.0159409827549568
205,1244,204.718948364258,1244.27966308594,0.913944005966187,0.972821295261383,0.0131626660004258,11.5070724487305,23.7981605529785,24.3201866149902,20.4771842956543,13.7719812393188,145.879623413086,168.619644165039,147.087814331055,14.2816190719604,855.615966796875,1465.68432617188,1566.97216796875,0.0380441732704639,0.0278786774724722,0.0268559344112873,18.1351223815617,17.5507194513089,17.4781674166486,0.0413159728050232,0.0302762445062399,0.0291655454784632,4,2460381.32076979,16,204.644226074219,1244.13427734375,1715.75903320312,17.3796794793898,0.0274762604385614,1.46310353279114,39.5250282287598,123.78871856533,4.73553028457374,21.8400720328706,17.0065062868773,-0.0158108686267715
633,1243,633.132385253906,1242.83337402344,1.23040652275085,1.02319884300232,-0.0190317239612341,25.1975994110107,53.2503128051758,56.1634140014648,49.6937599182129,37.3427963256836,144.943420410156,154.239105224609,145.107635498047,14.8551511764526,1771.23083496094,3489.50268554688,4151.55517578125,0.0251976065337658,0.0174555629491806,0.0159272458404303,17.345132809276,16.6089121342822,16.4202939670989,0.0273646004498005,0.0189567413181067,0.017296988517046,0,2460381.32076979,16,632.962097167969,1242.92419433594,3727.35229492188,16.5373199365431,0.0181524101644754,1.24403536319733,59.8267669677734,123.93862929949,4.73595712832757,21.8401870841139,16.1642609669528,-0.0156958173834546
