XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,MAG_ZP,MAG_PSF_AB,FIELD_CORRECTION_MAG
1175,1072,1174.81579589844,1072.50317382812,1.40702319145203,1.00109124183655,-0.0364157371222973,4.6804027557373,12.1889066696167,13.0497303009033,11.1039705276489,6.76413345336914,190.24250793457,9.87111949920654,190.175720214844,3.20727396011353,110.852142333984,232.734252929688,205.885467529297,0.0992881581187248,0.0669825226068497,0.0714124739170074,18.8229834906281,18.7268506396822,18.94961457244,0.107826940715313,0.0727430209517479,0.0775539502501488,671088644,1175.00817871094,1072.43994140625,225.390045166016,18.8319173855242,0.073904387652874,0.619637787342072,14.6946620941162,337.981306878799,76.3635602612085,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,NaN,NaN,2460112.43733135,1,21.8447101827506,19.2149483454408,0.00740684887377178
1717,1015,1716.67895507812,1014.62554931641,1.36320877075195,0.94171929359436,-0.00389078306034207,19.046630859375,41.5601043701172,44.2037620544434,39.4742546081543,29.016881942749,190.162673950195,9.37438201904297,190.162673950195,3.3265163898468,350.698303222656,710.362976074219,787.089233398438,0.0542349182069302,0.0378108434379101,0.0358938165009022,17.5725890732816,17.5153185017339,17.493642735727,0.0588991194963455,0.0410625748336315,0.0389806851744652,209715204,1716.763671875,1014.60925292969,740.552307128906,17.5403848690448,0.0401590578258038,0.671808242797852,27.0424671173096,338.788747023094,76.3641200970066,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,21.8349497140711,17.9136353550172,-0.00235361980577129
1303,1060,1302.99743652344,1059.57983398438,1.2487850189209,0.605923473834991,0.159787058830261,4.24454641342163,8.93668270111084,9.09895801544189,8.04233074188232,5.77057552337646,190.112380981445,9.3639965057373,190.471862792969,2.80440163612366,75.4213409423828,106.016044616699,152.078353881836,0.121001780033112,0.10065920650959,0.0831601470708847,19.2410056197807,19.5804958680272,19.2784889680775,0.131407931447029,0.109315901994705,0.0903119221329689,134217732,1302.76708984375,1059.47265625,153.842193603516,19.2465425533709,0.0901825875043869,0.514061510562897,12.042236328125,338.171621662664,76.3641650208555,-0.798772354908582,-0.0896829691300152,-0.019428481042814,67,NaN,NaN,2460112.43733135,1,21.8433279592814,19.6282142889705,0.00602462540455777
1017,1093,1016.8935546875,1093.33190917969,1.29189205169678,0.931544601917267,0.0176472999155521,18.5128269195557,46.5819549560547,50.7622566223145,45.1758422851562,32.1889991760254,190.327301025391,9.83792018890381,190.896942138672,3.18595194816589,414.768859863281,793.541320800781,855.65869140625,0.0496989265084267,0.0357252396643162,0.0343882814049721,17.3904103944028,17.395095859282,17.4029515194533,0.0539730340242386,0.0387976095080376,0.0373456738889217,671088644,1016.94555664062,1093.3603515625,866.223388671875,17.3701997799334,0.0371079668402672,0.34869447350502,29.2659530639648,337.745000646694,76.3643014182851,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,21.84665132396,17.7551515485594,0.00934799008315079
1141,1079,1140.40380859375,1078.59680175781,1.47770416736603,1.09167349338531,0.0811427608132362,8.20315170288086,19.0875358581543,20.3677959442139,17.3606243133545,11.023136138916,190.286437988281,10.0280666351318,189.853576660156,2.61026573181152,165.216400146484,376.25341796875,375.852508544922,0.0793868899345398,0.0520183816552162,0.052046611905098,18.3897594011292,18.2053126444921,18.2961530988811,0.0862141624093056,0.0564919635653496,0.0565226189792156,671088772,1140.64038085938,1078.6875,352.676788330078,18.3458257717547,0.0586448162794113,0.561275541782379,18.5182609558105,337.929639401158,76.3643309967072,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,4,NaN,2460112.43733135,1,21.8451306466518,18.7292634427806,0.00782731277494802
85,1219,85.0371322631836,1217.99365234375,1.02067255973816,1.46051871776581,-0.0370134897530079,7.1486177444458,17.7180881500244,17.8934078216553,14.8575553894043,11.5871267318726,189.966415405273,10.2886667251587,189.484466552734,3.15179967880249,133.607070922852,264.878662109375,462.308471679688,0.0896723195910454,0.0625851452350616,0.0470057055354118,18.620297637553,18.586388538436,18.0713697080599,0.0973841398954391,0.0679674670100212,0.0510481968522072,134217860,84.798698425293,1217.99255371094,268.406799316406,18.6422773403582,0.0675462484359741,2.1083722114563,16.0778732299805,336.35054038983,76.3644713494962,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,NaN,NaN,2460112.43733135,1,21.8507802425781,19.0313714486347,0.0134769087013048
567,1151,566.808715820312,1151.443359375,1.20833039283752,1.16983330249786,-0.330244302749634,3.96204853057861,6.74150800704956,6.87462997436523,5.69403839111328,2.91009664535522,190.027130126953,9.29918098449707,189.599945068359,2.97746610641479,55.8054962158203,131.619110107422,140.838577270508,0.144104361534119,0.0900523662567139,0.0868750214576721,19.5678911605225,19.3456614046397,19.3618456116106,0.156497329473495,0.0977968722581863,0.0943462699651718,134217732,566.55712890625,1151.40905761719,111.882034301758,19.5922895473895,0.106853097677231,0.954915463924408,10.1634864807129,337.071757219585,76.3646214957655,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,NaN,NaN,2460112.43733135,1,21.853643937379,19.9843180406475,0.0163406035021514
350,1181,349.871551513672,1180.15844726562,1.25591850280762,1.55551302433014,-0.0220371522009373,5.95055675506592,9.10808372497559,8.79150390625,7.72967910766602,6.42718601226807,190.1474609375,9.55206489562988,190.174896240234,3.01499319076538,61.905891418457,137.28254699707,177.985015869141,0.136108472943306,0.0881281644105911,0.0768465995788574,19.4553189104338,19.2999255235411,19.1077115416986,0.14781379699707,0.0957071855664253,0.0834554061293602,134234116,349.793792724609,1180.81115722656,155.277648925781,19.2364584011492,0.0897922068834305,0.747816681861877,12.0945911407471,336.74738915616,76.3646236758527,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,NaN,NaN,2460112.43733135,1,21.8554301624777,19.6302327848016,0.0181268286008788
111,1215,111.072555541992,1214.67395019531,1.09624147415161,0.951849460601807,-0.0137441447004676,28.4555168151855,62.3118858337402,64.1711654663086,53.7164306640625,35.9472961425781,190.037078857422,10.2627658843994,189.661544799805,2.99595737457275,566.109619140625,999.473999023438,1106.40087890625,0.0423609428107738,0.0317728109657764,0.0301854927092791,17.0526773390312,17.1445916101406,17.1239222503992,0.046003982424736,0.0345052741467953,0.0327814444899559,134217732,111.018997192383,1214.63146972656,1109.435546875,17.1015211147723,0.0327550508081913,0.680424094200134,33.1551933288574,336.389743046094,76.3646251544163,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,21.8517726273905,17.4915924246,0.0144692935136827
936,1105,936.383178710938,1104.48657226562,1.37015604972839,0.969408750534058,-0.0684067904949188,48.9655494689941,109.380065917969,116.073066711426,107.164459228516,87.4271545410156,190.196640014648,9.51261520385742,190.162872314453,3.0723922252655,927.067321777344,1854.86437988281,2465.24658203125,0.0330099016427994,0.0232780277729034,0.0201790034770966,16.517152617181,16.4732407297122,16.254053325589,0.0358487516641617,0.025279937312007,0.0219143982976675,134217732,935.800048828125,1104.52111816406,1943.88134765625,16.4926019710955,0.0246919263154268,0.192823112010956,43.9819869995117,337.623594815764,76.3647394900622,-0.798772354908582,-0.0896829691300152,-0.019428481042814,71,20,NaN,2460112.43733135,1,21.8478040380852,16.8787046458709,0.0105007042084031
