XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,JD,CropID,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,DIFF_MAG
638,651,637.93896484375,650.873596191406,1.12237024307251,0.942905604839325,0.042875736951828,284.693450927734,622.269226074219,646.953002929688,549.701965332031,367.577087402344,145.442260742188,154.331420898438,147.066558837891,12.1257925033569,21335,39009.76171875,42503.06640625,0.00686981528997421,0.00507259601727128,0.00485892035067081,14.6430894453199,13.9878878211249,13.8947704061271,0.00746061932295561,0.00550883915275335,0.00527678756043315,4,2460381.32076979,16,637.948913574219,650.879760742188,43076.86328125,13.8802116296583,0.00524184759706259,3.64766788482666,207.178863525391,123.941431487389,4.52951936340767,-0.00506281998589288
834,652,834.347839355469,652.262756347656,1.11141765117645,0.99522852897644,0.0360201932489872,82.5698852539062,183.100067138672,192.757873535156,165.893890380859,112.058731079102,145.239761352539,161.717437744141,144.151245117188,12.3845987319946,6613.568359375,12298.9482421875,13483.83203125,0.012438285164535,0.00907313264906406,0.00866062846034765,15.9147314236866,15.241151123849,15.1412877250838,0.0135079780593514,0.00985342171043158,0.00940544251352549,4,2460381.32076979,16,834.352844238281,652.259216308594,13328.71484375,15.1538513086134,0.00946355890482664,0.691618323326111,114.755981445312,124.010150802898,4.53037397467132,-0.015039448975489
1323,654,1322.84790039062,653.9599609375,1.09659600257874,1.03796780109406,0.0331611633300781,1237.5322265625,2851.88232421875,3011.287109375,2598.81372070312,1758.66870117188,144.867218017578,156.499237060547,150.243865966797,12.4486656188965,99400.34375,186536.984375,205471.609375,0.00317427329719067,0.00231631612405181,0.00220692623406649,12.9723513498501,12.2889086868612,12.1839415091833,0.00344726070761681,0.00251551927067339,0.00239672185853124,4,2460381.32076979,16,1322.84533691406,653.9638671875,201039.84375,12.2076166055494,0.00242302403785288,18.3360614776611,448.200256347656,124.181031123254,4.53184113756079,0.00382908026806585
867,665,867.089599609375,665.205810546875,1.07260978221893,1.00027561187744,0.0474020726978779,96.7888107299805,224.604873657227,234.510116577148,200.119720458984,135.078720092773,145.173065185547,161.799835205078,146.440460205078,11.6191034317017,7997.802734375,14528.91796875,15907.419921875,0.0112758567556739,0.00833473540842533,0.00796223990619183,15.7083943285546,15.060237881257,14.9618216972263,0.0122455805540085,0.00905152224004269,0.00864699296653271,4,2460381.32076979,16,867.100891113281,665.195007324219,16002.00390625,14.955385007649,0.00862833950668573,1.9662674665451,125.864311218262,124.021586079649,4.53494689742298,0.0145405958031041
555,669,554.941589355469,668.870178222656,1.14192283153534,0.94948136806488,0.0216479729861021,139.293838500977,303.42578125,316.650787353516,270.012176513672,181.238388061523,145.284423828125,153.188659667969,144.579162597656,13.0233163833618,10373.892578125,19255.494140625,21040.595703125,0.00989807210862637,0.0072381398640573,0.00692172581329942,15.4259666892237,14.7544343925024,14.6581759846463,0.0107493065297604,0.00786061957478523,0.00751699414104223,4,2460381.32076979,16,554.94384765625,668.884216308594,20983.08984375,14.6611478708082,0.00752444798126817,2.04943418502808,144.329528808594,123.912354128002,4.53563766035895,-0.011102553137155
1451,704,1451.23791503906,703.995483398438,1.10502636432648,1.04789578914642,0.0335061624646187,365.835784912109,839.858703613281,887.034790039062,767.604187011719,522.4365234375,144.804443359375,151.386016845703,144.785263061523,12.3714294433594,28672.771484375,54446.67578125,60308.44140625,0.00592135637998581,0.00429164571687579,0.00407719379290938,14.3221468806465,13.6258926422387,13.5148758033044,0.00643059285357594,0.00466072745621204,0.00442783255130053,4,2460381.32076979,16,1451.23999023438,703.999206542969,58287.12890625,13.5518892190748,0.0045040869154036,6.90516328811646,241.114349365234,124.225848022485,4.54950815433948,0.00203441978343701
1687,706,1687.08679199219,705.684448242188,1.10700821876526,1.06182742118835,0.06213703379035,191.851379394531,443.550354003906,472.59228515625,412.348754882812,281.151947021484,144.517166137695,146.076629638672,145.745071411133,12.4313230514526,15030.7041015625,28792.53125,31862.30078125,0.0081984456628561,0.00590911507606506,0.00561580574139953,15.0233727477669,14.3176214472056,14.2076282319653,0.00890351179987192,0.00641729915514588,0.00609876494854689,67108864,2460381.32076979,16,1687.060546875,705.657775878906,30710.83984375,14.2475927255445,0.00621175626292825,6.26695489883423,174.829788208008,124.308304354453,4.55047175786438,0.0034782320363692
947,712,947.3544921875,711.535949707031,1.07104194164276,1.01240694522858,0.0387465991079807,132.932708740234,304.7724609375,323.440093994141,281.392150878906,191.488143920898,145.182556152344,161.66682434082,145.598861694336,12.3739051818848,11311.875,20856.056640625,22952.294921875,0.00946568883955479,0.00694979913532734,0.00662263343110681,15.331984563758,14.6677405691635,14.5637557744528,0.0102797383442521,0.00754748191684484,0.0071921800263226,0,2460381.32076979,16,947.350463867188,711.526672363281,22828.578125,14.5696237466627,0.00721311289817095,1.94028198719025,150.559127807617,124.049581927436,4.55125428860965,-0.00759738685830464
460,716,459.842742919922,716.29150390625,1.12625789642334,0.957949280738831,0.0195324886590242,313.377319335938,703.155029296875,739.109252929688,635.305053710938,428.557952880859,144.843444824219,156.283020019531,144.874755859375,13.0174026489258,24781.677734375,45652.0703125,50175.70703125,0.00637403456494212,0.00468893582001328,0.00447183102369308,14.480494301348,13.8171698714547,13.7145873130307,0.00692220171913505,0.00509218452498317,0.00485640857368708,0,2460381.32076979,16,459.842224121094,716.294616699219,50056.3046875,13.7171743295484,0.00486157881096005,2.6212010383606,223.384216308594,123.878990103579,4.55198638819091,-0.0192369147829379
1313,725,1313.21911621094,724.71484375,1.07843232154846,1.03771042823792,0.0298238135874271,92.1221542358398,204.663879394531,215.873062133789,186.422088623047,125.441268920898,145.202407836914,151.581634521484,145.04313659668,11.6339502334595,7047.2119140625,13221.47265625,14668.97265625,0.0120260305702686,0.00874121394008398,0.00829458329826593,15.8457777158318,15.1626214815813,15.0498218130786,0.013060268945992,0.00949295796453953,0.00900791771709919,4,2460381.32076979,16,1313.23645019531,724.722778320312,14347.9560546875,15.0738466165358,0.00911416485905647,2.16255497932434,119.15518951416,124.177547880495,4.55650257284769,-0.00464453015636542
