XPEAK,YPEAK,X1,Y1,X2,Y2,XY,SN_1,SN_2,SN_3,SN_4,SN_5,BACK_IM,VAR_IM,BACK_ANNULUS,STD_ANNULUS,FLUX_APER_1,FLUX_APER_2,FLUX_APER_3,FLUXERR_APER_1,FLUXERR_APER_2,FLUXERR_APER_3,MAG_APER_1,MAG_APER_2,MAG_APER_3,MAGERR_APER_1,MAGERR_APER_2,MAGERR_APER_3,FLAGS,X,Y,FLUX_PSF,MAG_PSF,MAGERR_PSF,PSF_CHI2DOF,SN,RA,Dec,APC_MAG_APER_1,APC_MAG_APER_2,APC_MAG_PSF,MergedCatMask,Nobs,DistMP,JD,CropID,DIFF_MAG,GAIA_RA,GAIA_DEC,LAST_IDX
1429,112,1429.09411621094,112.180618286133,0.86559134721756,0.829990088939667,0.0498089343309402,8105.337890625,15225.97265625,14786.3203125,11624.125,7396.251953125,169.307373046875,9.069411277771,174.240356445312,3.78718376159668,126586.8359375,193196.34375,203442.8125,0.00281080254353583,0.0022751847282052,0.00221714517101645,11.8722441177908,11.9132016044855,11.9176306829551,0.00305253150872886,0.0024708507116884,0.002407819731161,134217732,1429.09497070312,112.174911499023,209887.328125,11.8758162333225,0.00237053353339434,55.7365608215332,458.124725341797,257.1921717684,65.5236033213873,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,71,20,NaN,2460857.28379839,24,-0.00484817779771256,257.192199707031,65.5234985351562,3
782,85,782.224365234375,84.8662567138672,0.850838184356689,0.78132951259613,0.0299704819917679,462.280548095703,835.173583984375,802.347778320312,624.776000976562,395.111602783203,168.932983398438,8.7882604598999,169.198013305664,2.81017994880676,6836.06640625,10173.140625,10691.2861328125,0.0121017331257463,0.0099183851853013,0.00967487506568432,15.0411997743141,15.1095612321487,15.1161616692833,0.0131424823775887,0.0107713667675853,0.0105069139972329,671088644,782.237182617188,84.8756790161133,11337.470703125,15.0444907023166,0.0102032851427794,5.47463130950928,106.436309814453,256.647275178122,65.5386832512139,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,-0.0205934186897569,256.647277832031,65.5386734008789,5
818,97,818.095764160156,97.389274597168,0.858737707138062,0.792804956436157,0.0343223437666893,1884.75085449219,3585.21655273438,3488.708984375,2745.14892578125,1747.88122558594,168.969299316406,8.66300106048584,169.786041259766,2.92522621154785,29971.9140625,44761.1171875,47047.44140625,0.00577703164890409,0.00472705950960517,0.00461074896156788,13.4364292817413,13.5009465680142,13.5073965351722,0.00627385638654232,0.0051335864700377,0.00500727351754904,671088772,818.108093261719,97.3878631591797,49429.65234375,13.4458130671238,0.00488510727882385,22.4400520324707,222.308319091797,256.678489121516,65.5417192758897,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,-0.00804167902126155,256.678558349609,65.5417404174805,6
1470,176,1470.11340332031,176.295547485352,0.870756030082703,0.837865650653839,0.0524839572608471,305.113739013672,580.453430175781,567.599487304688,448.787933349609,285.367309570312,169.583999633789,9.17835235595703,169.646179199219,3.40137815475464,4925.6875,7572.0546875,7927.8193359375,0.014265138655901,0.0115007106214762,0.0112393135204911,15.3970482962565,15.4301644886132,15.4408521819701,0.0154919410124421,0.0124897714704275,0.0122058941051364,134217732,1470.11938476562,176.291549682617,8159.76513671875,15.4015873743747,0.0120291551575065,1.63017702102661,90.2806549072266,257.232790940023,65.5442435462418,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,71,20,NaN,2460857.28379839,24,-0.0081625712389793,257.232757568359,65.5442657470703,7
1515,211,1514.72204589844,211.116485595703,0.877513289451599,0.854664623737335,0.057983573526144,300.870025634766,586.426940917969,579.0302734375,462.004638671875,295.713104248047,169.721069335938,9.43516445159912,169.7998046875,3.05750513076782,5063.4306640625,7898.1826171875,8327.611328125,0.0140662426128983,0.0112588303163648,0.0109643628820777,15.3671032689313,15.3843809173405,15.3874354269056,0.0152759393677115,0.0122270900756121,0.0119072981178761,134217732,1514.71984863281,211.105484008789,8437.771484375,15.3652113749241,0.0118292896077037,1.29116904735565,91.806022644043,257.273605746992,65.5545576344627,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,71,20,NaN,2460857.28379839,24,-0.0126213379447066,257.273651123047,65.5545806884766,11
18,64,17.9916687011719,64.1392211914062,0.853552341461182,0.754595100879669,0.0160618759691715,836.102233886719,1493.98217773438,1424.73754882812,1100.32861328125,692.156555175781,168.203964233398,8.79836082458496,168.922714233398,3.39203500747681,12117.44921875,17823.380859375,18648.501953125,0.00908867362886667,0.00749281607568264,0.00732507323846221,14.4196874513358,14.5007236403096,14.512126681733,0.00987029913812876,0.00813719816505909,0.00795502960681915,746586116,18.0101127624512,64.141242980957,20053.134765625,14.4253262354587,0.00767068145796657,15.0434083938599,141.578033447266,256.003999982175,65.5580231829887,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,-0.0143392824395737,256.004028320312,65.5580291748047,12
296,106,296.220947265625,105.910415649414,0.85284560918808,0.769846379756927,0.0177565608173609,508.034240722656,918.970458984375,880.960693359375,684.043395996094,431.475372314453,168.450241088867,8.52864933013916,168.801452636719,3.48164343833923,7395.35986328125,10953.283203125,11479.6650390625,0.0116379363462329,0.00956022273749113,0.00933822989463806,14.9558171800354,15.0293380614091,15.038913512233,0.0126387989148498,0.0103824017569423,0.0101413177326322,134217732,296.236541748047,105.916999816895,12245.423828125,14.9608467890476,0.00981734599918127,7.50664234161377,110.620529174805,256.241143131315,65.5631966462032,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,-0.0121774772292472,256.241180419922,65.5631866455078,13
667,145,666.694580078125,145.184860229492,0.854808151721954,0.77528840303421,0.0257839448750019,1521.25305175781,2927.78930664062,2845.62963867188,2229.26977539062,1412.03369140625,169.006195068359,9.02633666992188,169.480407714844,2.81556558609009,24945.73828125,36902.16796875,38707.86328125,0.00633243657648563,0.00520619796589017,0.00508328946307302,13.6357245738743,13.7105691582167,13.7192385640063,0.00687702605500817,0.00565393082797527,0.00552045227959752,134217732,666.708312988281,145.183792114258,41137.2578125,13.6451939417576,0.00535500422120094,22.5730400085449,202.800964355469,256.555669108623,65.5638309704961,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,-0.00872894998568614,256.555725097656,65.5638580322266,14
1545,242,1544.85754394531,242.279220581055,0.881692826747894,0.868797540664673,0.0636513978242874,1788.73852539062,3529.74096679688,3494.33276367188,2798.71435546875,1800.99243164062,169.835754394531,9.51385879516602,170.731628417969,3.2927303314209,30690.578125,48082.52734375,51001.05078125,0.00570918526500463,0.00456094974651933,0.00442849937826395,13.4107028050027,13.4232306436994,13.419788750334,0.0062001752667129,0.00495319161564112,0.00480935024097562,201326592,1544.85485839844,242.268463134766,51043.77734375,13.4109247996067,0.00480727385729551,7.82670259475708,225.907653808594,257.301955100551,65.5641734362095,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,71,20,NaN,2460857.28379839,24,0.00136453433958694,257.302001953125,65.5642013549805,15
274,123,274.242828369141,123.316551208496,0.858555257320404,0.766370296478271,0.0245264135301113,371.437683105469,688.596374511719,664.958068847656,519.046569824219,327.156982421875,168.419464111328,8.5146484375,168.810546875,2.9809193611145,5669.31298828125,8358.798828125,8709.314453125,0.0132915256544948,0.0109435645863414,0.0107208555564284,15.2443893610398,15.3228391638662,15.33877661847,0.0144345965236425,0.0118847107514739,0.011642849072814,134217728,274.259338378906,123.315322875977,9348.625,15.2539128138279,0.0112370839342475,5.97686433792114,96.644287109375,256.224139950967,65.5699992584732,-0.560521081116954,-0.0605376984919239,-0.0079553082416659,103,20,NaN,2460857.28379839,24,0.00179916968071419,256.224151611328,65.5699920654297,17
